LongerDesign-lesstriangles2-rearleft
10m/s T6/1-Quads-ThickSurf-ForceSum-REAR_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -20            0            0     -0.93201      0.14146     0.017194      0.12427     -0.04268      0.84389    -0.081874      0.92577     -0.37867    -0.038012   -0.0088853    -0.029126      -6.5883      -6.3604           -1       627.23      -215.42      -4704.1       627.23      -215.42      -4704.1            0            0            0       9.8868      -1.1885           10      -8.6307       955.63       894.47       95.928      0.91627     -0.24834     0.024937            0      -3427.7       0.1244      0.90111     -0.85397            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -19            0            0     -0.88402      0.12868     0.016124      0.11256    -0.038816      0.82433    -0.076782      0.90111     -0.36222    -0.034414    -0.008277    -0.026138      -6.8698      -6.4592           -1       568.11      -195.92      -4461.9       568.11      -195.92      -4461.9            0            0            0       9.8957      -1.1703           10       -8.282       914.11       873.74        86.85      0.91629     -0.24824     0.023268            0      -3375.3      0.11278      0.89507     -0.81001            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -18            0            0      -0.8355      0.11635      0.01499      0.10136     -0.03515      0.80173    -0.071382      0.87311     -0.34515    -0.030912   -0.0076414     -0.02327       -7.181      -6.5639           -1       511.58      -177.42        -4217       511.58      -177.42        -4217            0            0            0       9.9044      -1.1516           10      -7.9278       871.05       849.78        78.01      0.91621     -0.24816     0.021556            0      -3321.5      0.10164      0.88785     -0.76549            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -17            0            0     -0.78647      0.10481     0.014107       0.0907    -0.031683      0.77452    -0.067178      0.84169     -0.32749    -0.027683   -0.0071476    -0.020536       -7.504      -6.6548           -1       457.79      -159.92      -3969.6       457.79      -159.92      -3969.6            0            0            0       9.9124      -1.1359           10      -7.5906       826.48       820.94       69.863      0.91601     -0.24808     0.019794            0      -3276.1     0.091029      0.87916     -0.72042            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -16            0            0     -0.73695     0.093901     0.013314     0.080587     -0.02842      0.74344    -0.063402      0.80684     -0.30922    -0.024629   -0.0066991    -0.017929      -7.8481      -6.7373           -1       406.75      -143.44      -3719.6       406.75      -143.44      -3719.6            0            0            0       9.9198       -1.122           10      -7.2614       780.36          788       62.154      0.91569     -0.24801     0.017976            0        -3236      0.08094       0.8688     -0.67482            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -15            0            0     -0.68696     0.083541     0.012501     0.071041    -0.025362      0.70899    -0.059527      0.76852     -0.29034    -0.021712   -0.0062523     -0.01546      -8.2231      -6.8155           -1       358.56      -128.01      -3467.3       358.56      -128.01      -3467.3            0            0            0       9.9269      -1.1091           10      -6.9337       732.72       751.48       54.793      0.91521     -0.24795     0.016091            0      -3198.9     0.071402      0.85638     -0.62872            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -14            0            0     -0.63652     0.073788     0.011716     0.062072    -0.022513      0.67088    -0.055789      0.72667     -0.27086    -0.018932   -0.0058043    -0.013128      -8.6264      -6.8823           -1        313.3      -113.63      -3212.7        313.3      -113.63      -3212.7            0            0            0       9.9335      -1.0984           10      -6.6124       683.56       711.09       47.778      0.91455     -0.24789     0.014126            0      -3167.8      0.06243      0.84147     -0.58213            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -13            0            0     -0.58567      0.06473      0.01103       0.0537    -0.019874      0.62879    -0.052523      0.68131      -0.2508    -0.016359    -0.005418    -0.010941       -9.048      -6.9243           -1       271.04      -100.31      -2956.1       271.04      -100.31      -2956.1            0            0            0       9.9395      -1.0917           10      -6.3069       632.92       666.47       41.285      0.91366     -0.24784     0.012064            0      -3148.6     0.054042      0.82346     -0.53511            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -12            0            0     -0.53442     0.056319     0.010382     0.045937    -0.017449      0.58294    -0.049439      0.63238     -0.23014     -0.01396   -0.0050571   -0.0089032      -9.4891       -6.937           -1       231.86      -88.069      -2697.4       231.86      -88.069      -2697.4            0            0            0       9.9449      -1.0897           10      -6.0158       580.79       617.88       35.231      0.91249      -0.2478    0.0098776            0      -3142.9     0.046255      0.80151     -0.48766            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.48281     0.048608    0.0098083     0.038799    -0.015238      0.53316    -0.046706      0.57987      -0.2089    -0.011756   -0.0047367   -0.0070191      -9.9327      -6.9017           -1       195.83       -76.91      -2436.9       195.83       -76.91      -2436.9            0            0            0       9.9497      -1.0953           10       -5.749        527.2       565.12       29.668      0.91096     -0.24777    0.0075312            0      -3158.9     0.039087      0.77451     -0.43982            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.43084     0.041585    0.0092898     0.032295    -0.013244      0.47953    -0.044237      0.52376     -0.18709   -0.0097362   -0.0044461   -0.0052901      -10.361      -6.8006           -1          163      -66.849      -2174.6          163      -66.849      -2174.6            0            0            0       9.9537      -1.1116           10      -5.5131       472.15       508.27       24.571      0.90893     -0.24775    0.0049683            0      -3205.9     0.032548      0.74098     -0.39161            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.37858     0.035268    0.0088301     0.026438     -0.01147      0.42203    -0.042048      0.46408     -0.16471   -0.0079138   -0.0041936   -0.0037202      -10.734      -6.6047           -1       133.44      -57.892      -1910.8       133.44      -57.892      -1910.8            0            0            0       9.9569      -1.1445           10      -5.3223       415.68       447.33       19.972      0.90621     -0.24775    0.0021024            0        -3301     0.026653      0.69886     -0.34307            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.32603     0.029654    0.0084174     0.021237    -0.009916      0.36072    -0.040083       0.4008     -0.14178   -0.0062815   -0.0039688   -0.0023127      -10.994      -6.2775           -1       107.19      -50.049      -1645.6       107.19      -50.049      -1645.6            0            0            0       9.9589      -1.2042           10      -5.1972       357.81       382.34       15.852      0.90249     -0.24777   -0.0012124            0        -3473     0.021414      0.64523     -0.29424            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.27321     0.024738    0.0080346     0.016704   -0.0085836      0.29564     -0.03826       0.3339     -0.11829   -0.0048336   -0.0037632   -0.0010704      -11.044      -5.7725           -1       84.309      -43.324        -1379       84.309      -43.324        -1379            0            0            0       9.9593      -1.3095           10      -5.1739       298.52       313.36       12.198      0.89719     -0.24782   -0.0052361            0      -3776.8     0.016844      0.57607     -0.24512            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.22017     0.020537    0.0076905     0.012847   -0.0074744      0.22681    -0.036621      0.26343    -0.094262   -0.0035756   -0.0035783   2.7016e-06       -10.72      -5.0303           -1       64.842      -37.725      -1111.3       64.842      -37.725      -1111.3            0            0            0       9.9568      -1.5028           10      -5.3291       237.88        240.4       9.0237      0.88918     -0.24792    -0.010478            0      -4334.2     0.012951      0.48643     -0.19577            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.16693     0.017048    0.0073728    0.0096749    -0.006589      0.15426    -0.035109      0.18937    -0.069703   -0.0025032   -0.0034077   0.00090451      -9.7919      -4.0007           -1       48.832      -33.257      -842.55       48.832      -33.257      -842.55            0            0            0       9.9483      -1.8895           10      -5.8311       175.91       163.51       6.3173      0.87589      -0.2481    -0.018108            0      -5449.5    0.0097451       0.3713     -0.14621            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.11351     0.014273     0.007081    0.0071919   -0.0059289     0.078022    -0.033719      0.11174    -0.044615    -0.001618   -0.0032521    0.0016341       -7.953      -2.6795           -1         36.3      -29.925      -572.94         36.3      -29.925      -572.94            0            0            0       9.9219      -2.8211           10      -7.1667       112.59       82.698       4.0833      0.84987      -0.2485    -0.031505            0      -8136.6    0.0072249      0.23097    -0.096471            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0     -0.05997      0.01223    0.0068203    0.0054096   -0.0054939   -0.0018992    -0.032478     0.030578    -0.019025    -0.000928   -0.0031138    0.0021858      -4.9036      -1.2008           -1       27.304       -27.73      -302.69       27.304       -27.73      -302.69            0            0            0       9.7983      -6.2951           10      -11.526       48.012       -2.013        2.342      0.77706     -0.24964    -0.066131            0       -18156    0.0053667     0.085705      -0.0466            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0   -0.0063249     0.010922    0.0065899    0.0043318   -0.0052845    -0.085476     -0.03138    -0.054096    0.0070594  -0.00043233   -0.0029914    0.0025591     -0.57911    -0.046057           -1       21.864      -26.672      -31.924       21.864      -26.672      -31.924            0            0            0       5.0114      -164.13           10      -59.924      -17.816      -90.599       1.0911     -0.53313     -0.27071     -0.66253            0  -4.7337e+05     0.002198    0.0011905     0.003372            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.047422     0.010337    0.0063779    0.0039594   -0.0053018     -0.17267    -0.030371      -0.1423     0.033648  -0.00012393   -0.0028777    0.0027538       4.5875        0.999       4.5921       19.984       -26.76       239.36       19.984       -26.76       239.36            0            0            0       9.7706       7.5668           10       12.297      -84.917      -183.02      0.31275        1.127     -0.24403     0.089612            0        21824    0.0039169     0.073223     0.053444            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1012     0.010452    0.0061521    0.0042999   -0.0055448     -0.26322    -0.029296     -0.23393     0.060703   1.2072e-05   -0.0027539     0.002766       9.6824       3.0802       3.1435       21.703      -27.987       510.79       21.703      -27.987       510.79            0            0            0       9.9471       2.4541           10       5.8966      -153.19         -279    -0.030465       1.0231     -0.24568     0.040934            0       7078.1    0.0043306      0.30705      0.10354            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.15501     0.011266    0.0059124    0.0053535   -0.0060144     -0.35716    -0.028154       -0.329     0.088231  -3.0249e-05   -0.0026264    0.0025962        13.76       5.4174       2.5399       27.021      -30.356        782.4       27.021      -30.356        782.4            0            0            0       9.9737       1.3954           10       4.1568      -222.66      -378.56     0.076337       0.9913      -0.2462     0.024962            0       4024.5    0.0054061      0.57864      0.15366            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2088     0.012853    0.0057293     0.007124   -0.0067091     -0.45471    -0.027283     -0.42743       0.1162  -0.00029632   -0.0025373    0.0022409       16.245       7.4228       2.1885       35.957      -33.863       1053.9       35.957      -33.863       1053.9            0            0            0       9.9811       1.0184           10       3.5226      -293.25      -481.96      0.74781      0.97582     -0.24645     0.016429            0       2937.1    0.0071995      0.78891      0.20375            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.26253     0.015215    0.0056044    0.0096104   -0.0076291     -0.55586    -0.026688     -0.52917      0.14461  -0.00078167   -0.0024828    0.0017011       17.255       8.8412       1.9517       48.507      -38.506       1325.1       48.507      -38.506       1325.1            0            0            0       9.9832        0.855           10       3.3168      -364.94      -589.17       1.9727      0.96661     -0.24661     0.010764            0       2465.9    0.0097142      0.92455      0.25377            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0      0.31619     0.018369    0.0055563     0.012812   -0.0087736     -0.66064    -0.026459     -0.63418      0.17344    -0.001501    -0.002477   0.00097597       17.214       9.6796       1.7784       64.667      -44.283       1595.9       64.667      -44.283       1595.9            0            0            0       9.9832      0.78095           10       3.3247       -437.7      -700.23       3.7881      0.96047     -0.24672     0.006506            0       2252.4      0.01295        1.006       0.3037            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.36974     0.022328    0.0055988     0.016729    -0.010141     -0.76906    -0.026661     -0.74239      0.20267   -0.0024602   -0.0025246   6.4441e-05        16.56       10.069       1.6446       84.437      -51.187       1866.2       84.437      -51.187       1866.2            0            0            0       9.9818      0.75072           10       3.4558      -511.47      -815.15       6.2086      0.95605     -0.24681    0.0030435            0       2165.2     0.016907       1.0535      0.35349            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.42317     0.027091    0.0057318     0.021359    -0.011732     -0.88108    -0.027294     -0.85379      0.23231   -0.0036565   -0.0026221   -0.0010344        15.62       10.161       1.5372       107.81      -59.214       2135.9       107.81      -59.214       2135.9            0            0            0       9.9796      0.74393           10       3.6631      -586.28      -933.89       9.2278      0.95268     -0.24689   7.5085e-05            0       2145.6     0.021582       1.0808      0.40314            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.47643     0.032612    0.0059125     0.026699    -0.013543     -0.99644    -0.028155     -0.96828      0.26233   -0.0050621   -0.0027423   -0.0023199       14.609       10.084       1.4488       134.76      -68.358       2404.7       134.76      -68.358       2404.7            0            0            0       9.9767      0.74965           10       3.9158      -662.04      -1056.2       12.775      0.94999     -0.24697   -0.0025639            0       2162.1      0.02697        1.096       0.4526            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.52947     0.038869    0.0061252     0.032744    -0.015574      -1.1149    -0.029167      -1.0858      0.29271   -0.0066635   -0.0028725    -0.003791       13.622        9.912       1.3743       165.27      -78.608       2672.4       165.27      -78.608       2672.4            0            0            0       9.9732      0.76264           10       4.1986      -738.69      -1181.7       16.816      0.94777     -0.24704   -0.0049709            0       2199.5     0.033064       1.1037      0.50181            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.58227     0.045857    0.0063746     0.039483    -0.017823      -1.2365    -0.030355      -1.2061      0.32343   -0.0084619   -0.0030169   -0.0054449       12.697        9.689       1.3105       199.28       -89.96       2938.9       199.28       -89.96       2938.9            0            0            0       9.9691      0.78019           10       4.5031      -816.21      -1310.6       21.355      0.94587      -0.2471   -0.0072076            0       2250.2     0.039853        1.107      0.55076            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.63483     0.053616     0.006696      0.04692    -0.020288      -1.3613    -0.031886      -1.3294      0.35449    -0.010487   -0.0032002   -0.0072869        11.84       9.4338       1.2551       236.82       -102.4       3204.2       236.82       -102.4       3204.2            0            0            0       9.9645      0.80129           10       4.8276       -894.6      -1442.8       26.466      0.94422     -0.24717   -0.0093157            0         2311     0.047338       1.1073      0.59942            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0      0.68708     0.062143    0.0071009     0.055042    -0.022967      -1.4892    -0.033814      -1.4554      0.38585    -0.012742   -0.0034312   -0.0093112       11.056       9.1648       1.2064       277.82      -115.92       3467.9       277.82      -115.92       3467.9            0            0            0       9.9593      0.82482           10        5.168      -973.76      -1578.4       32.157      0.94275     -0.24724    -0.011322            0       2378.9     0.055504       1.1057      0.64775            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.73903     0.071436    0.0075932     0.063843    -0.025859      -1.6203    -0.036158      -1.5841      0.41753     -0.01523   -0.0037113    -0.011519       10.345       8.8936       1.1632       322.24      -130.52       3730.1       322.24      -130.52       3730.1            0            0            0       9.9536      0.84997           10       5.5212      -1053.7      -1717.4       38.435      0.94141     -0.24732    -0.013248            0       2451.4     0.064341       1.1029      0.69573            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.79062     0.081467    0.0081511     0.073316    -0.028958      -1.7542    -0.038815      -1.7154      0.44948    -0.017935   -0.0040271    -0.013908       9.7047       8.6291       1.1246       370.05      -146.16       3990.5       370.05      -146.16       3990.5            0            0            0       9.9473      0.87602           10       5.8831      -1134.3      -1859.4       45.263      0.94016      -0.2474    -0.015105            0       2526.6     0.073842       1.0991      0.74331            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.84185     0.092205    0.0087573     0.083448    -0.032266      -1.8909    -0.041701      -1.8492      0.48171    -0.020842   -0.0043649    -0.016477       9.1301       8.3771       1.0899       421.19      -162.86       4249.1       421.19      -162.86       4249.1            0            0            0       9.9406      0.90237           10       6.2505      -1215.7      -2004.3       52.599      0.93899     -0.24748    -0.016906            0       2602.6     0.083989       1.0948      0.79049            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0      0.89263      0.10361    0.0093828     0.094225    -0.035777      -2.0301     -0.04468      -1.9854      0.51417    -0.023932   -0.0047099    -0.019223       8.6155       8.1398       1.0584       475.58      -180.58       4505.4       475.58      -180.58       4505.4            0            0            0       9.9333      0.92867           10       6.6207      -1297.6      -2151.7       60.397      0.93788     -0.24756    -0.018657            0       2678.4     0.094767       1.0901      0.83718            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0      0.94299      0.11566     0.010021      0.10564     -0.03949      -2.1715    -0.047717      -2.1238      0.54686    -0.027198   -0.0050571    -0.022141       8.1532       7.9174       1.0298       533.18      -199.32       4759.6       533.18      -199.32       4759.6            0            0            0       9.9256      0.95476           10       6.9924      -1380.1      -2301.7       68.638      0.93681     -0.24765    -0.020365            0       2753.7      0.10616       1.0852       0.8834            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       0.9929      0.12836     0.010678      0.11768    -0.043401      -2.3154    -0.050847      -2.2645      0.57979    -0.030649   -0.0054156    -0.025234       7.7356        7.708       1.0036       593.96      -219.06       5011.5       593.96      -219.06       5011.5            0            0            0       9.9175      0.98069           10        7.366      -1463.2      -2454.1       77.348      0.93577     -0.24774    -0.022034            0       2828.5      0.11817         1.08      0.92913            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.0423      0.14167     0.011346      0.13032    -0.047507      -2.4612    -0.054027      -2.4072      0.61289    -0.034276   -0.0057823    -0.028494       7.3572       7.5112       0.9795       657.79      -239.78       5260.8       657.79      -239.78       5260.8            0            0            0       9.9089       1.0064           10       7.7402      -1546.7      -2608.8       86.502      0.93475     -0.24784    -0.023668            0       2902.6      0.13075       1.0746       0.9743            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.0912      0.15561     0.012044      0.14357    -0.051804      -2.6093    -0.057351      -2.5519      0.64617     -0.03809   -0.0061664    -0.031924       7.0121       7.3248      0.95731       724.65      -261.47       5507.6       724.65      -261.47       5507.6            0            0            0       9.8998        1.032           10       8.1163      -1630.7      -2765.6       96.127      0.93375     -0.24794    -0.025269            0       2976.4      0.14391       1.0691       1.0189            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0       1.1395      0.17018     0.012783       0.1574    -0.056288      -2.7593    -0.060873      -2.6984       0.6796    -0.042093   -0.0065747    -0.035518       6.6959       7.1478      0.93678       794.44       -284.1       5751.5       794.44       -284.1       5751.5            0            0            0       9.8903       1.0576           10       8.4941      -1715.1      -2924.7       106.23      0.93276     -0.24804    -0.026838            0       3050.2      0.15762       1.0635       1.0629            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.1873      0.18533     0.013541      0.17179    -0.060957      -2.9111    -0.064483      -2.8466      0.71317    -0.046266   -0.0069964    -0.039269       6.4064       6.9806      0.91775       867.06      -307.67       5992.6       867.06      -307.67       5992.6            0            0            0       9.8804       1.0829           10        8.872      -1799.8      -3085.6       116.76      0.93176     -0.24815    -0.028379            0       3123.2      0.17185       1.0578       1.1063            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.2344      0.20108     0.014351      0.18673    -0.065805      -3.0648    -0.068337      -2.9965      0.74686    -0.050623   -0.0074444    -0.043179       6.1391       6.8209      0.90005       942.47      -332.14       6230.6       942.47      -332.14       6230.6            0            0            0       9.8699       1.1083           10       9.2517      -1884.8      -3248.5       127.75      0.93077     -0.24826    -0.029892            0       3196.3       0.1866       1.0521        1.149            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0        1.281       0.2175     0.015296      0.20221    -0.070832      -3.2207    -0.072836      -3.1479      0.78069    -0.055232   -0.0079863    -0.047246       5.8897       6.6661      0.88353       1020.6      -357.51       6465.8       1020.6      -357.51       6465.8            0            0            0       9.8589        1.134           10       9.6362      -1970.2      -3413.7       139.39      0.92978     -0.24838    -0.031378            0       3270.5      0.20185       1.0462       1.1911            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.3269      0.23446     0.016272      0.21818    -0.076029      -3.3779    -0.077487      -3.3005      0.81455    -0.059999   -0.0085463    -0.051453       5.6595       6.5193      0.86812       1101.2      -383.74       6697.3       1101.2      -383.74       6697.3            0            0            0       9.8475       1.1595           10        10.02      -2055.6      -3580.4       151.42      0.92878      -0.2485    -0.032836            0       3344.2      0.21754       1.0403       1.2324            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.3722      0.25204     0.017374      0.23466    -0.081394      -3.5371    -0.082733      -3.4543       0.8485    -0.065001   -0.0091915    -0.055809       5.4443       6.3774      0.85369       1184.4      -410.82       6925.7       1184.4      -410.82       6925.7            0            0            0       9.8355       1.1853           10       10.408      -2141.3      -3749.1       164.04      0.92777     -0.24863    -0.034269            0       3418.6      0.23369       1.0344        1.273            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.4167      0.27039     0.018777      0.25161    -0.086923      -3.6987    -0.089414      -3.6093      0.88249    -0.070339    -0.010035    -0.060303       5.2395       6.2363      0.84016         1270      -438.73       7150.6         1270      -438.73       7150.6            0            0            0       9.8227       1.2121           10       10.805      -2227.1      -3920.4       177.51      0.92675     -0.24876    -0.035676            0         3496      0.25024       1.0283       1.3129            0            0            0            0            0            0            0            0            0          294         0.58            1  
