LongerDesign-lesstriangles2-rearleft
30m/s T6/1-Quads-ThickSurf-ForceSum-REAR_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
         19            0            0       1.0912      0.15337    0.0098038      0.14357    -0.051804      -2.5986    -0.046685      -2.5519      0.64617    -0.036854   -0.0049298    -0.031924       7.1145       7.4318      0.95731       6521.8      -2353.2        49568       6521.8      -2353.2        49568            0            0            0       29.708       1.0171           30        8.001       -14676       -24789       837.06      0.93375     -0.24794    -0.025269            0       2933.6      0.43185       1.0691       1.0189            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0       1.1395      0.16769     0.010289       0.1574    -0.056288      -2.7474    -0.048993      -2.6984       0.6796     -0.04071   -0.0051921    -0.035518       6.7955       7.2541      0.93678       7149.9      -2556.9        51763       7149.9      -2556.9        51763            0            0            0        29.68       1.0421           30       8.3713       -15436       -26209       924.64      0.93276     -0.24804    -0.026838            0       3005.5        0.473       1.0635       1.0629            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.1873      0.18259     0.010799      0.17179    -0.060957      -2.8981    -0.051426      -2.8466      0.71317    -0.044744   -0.0054749    -0.039269       6.5026       7.0854      0.91775       7803.6        -2769        53933       7803.6        -2769        53933            0            0            0       29.651       1.0669           30       8.7427       -16198       -27646       1016.3      0.93176     -0.24815    -0.028379            0         3077      0.51574       1.0578       1.1063            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.2344      0.19804     0.011315      0.18673    -0.065805      -3.0503    -0.053883      -2.9965      0.74686    -0.048934   -0.0057553    -0.043179       6.2332       6.9254      0.90005       8482.3      -2989.2        56076       8482.3      -2989.2        56076            0            0            0       29.621       1.0915           30       9.1144       -16963       -29098       1111.4      0.93077     -0.24826    -0.029892            0       3148.1      0.56002       1.0521        1.149            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0        1.281      0.21408     0.011874      0.20221    -0.070832      -3.2044    -0.056541      -3.1479      0.78069    -0.053314   -0.0060682    -0.047246       5.9839       6.7727      0.88353       9185.4      -3217.6        58192       9185.4      -3217.6        58192            0            0            0        29.59       1.1161           30       9.4874       -17732       -30568       1210.9      0.92978     -0.24838    -0.031378            0       3219.1       0.6058       1.0462       1.1911            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.3269      0.23064      0.01246      0.21818    -0.076029      -3.3598    -0.059331      -3.3005      0.81455    -0.057848   -0.0063955    -0.051453       5.7531       6.6271      0.86812       9911.2      -3453.7        60276       9911.2      -3453.7        60276            0            0            0       29.557       1.1407           30       9.8606       -18501       -32050       1313.9      0.92878      -0.2485    -0.032836            0       3289.8      0.65295       1.0403       1.2324            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.3722      0.24773     0.013069      0.23466    -0.081394      -3.5166    -0.062235      -3.4543       0.8485    -0.062543   -0.0067337    -0.055809       5.5389       6.4882      0.85369        10660      -3697.4        62331        10660      -3697.4        62331            0            0            0       29.523       1.1651           30       10.234       -19272       -33546       1420.5      0.92777     -0.24863    -0.034269            0       3360.2      0.70145       1.0344        1.273            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.4167      0.26534     0.013724      0.25161    -0.086923      -3.6747    -0.065352      -3.6093      0.88249    -0.067411   -0.0071079    -0.060303       5.3392       6.3551      0.84016        11430      -3948.5        64355        11430      -3948.5        64355            0            0            0       29.487       1.1895           30       10.608       -20044       -35054       1531.1      0.92675     -0.24876    -0.035676            0       3430.6      0.75122       1.0283       1.3129            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.4606      0.28351     0.014477      0.26903    -0.092611      -3.8343     -0.06894      -3.7654      0.91654    -0.072484   -0.0075436    -0.064941       5.1518       6.2262      0.82744        12221      -4206.9        66348        12221      -4206.9        66348            0            0            0        29.45       1.2141           30       10.985       -20817       -36577       1646.3      0.92572     -0.24889    -0.037058            0       3501.7      0.80222       1.0222       1.3521            0            0            0            0            0            0            0            0            0          294         0.58            1  
         28            0            0       1.5037      0.30223     0.015352      0.28688    -0.098452      -3.9952    -0.073105      -3.9221      0.95057    -0.077755   -0.0080524    -0.069702       4.9754       6.1011      0.81549        13032      -4472.3        68307        13032      -4472.3        68307            0            0            0       29.412        1.239           30       11.364       -21590       -38112         1766      0.92468     -0.24903    -0.038413            0       3573.4       0.8543       1.0161       1.3904            0            0            0            0            0            0            0            0            0          294         0.58            1  
         29            0            0       1.5461       0.3215     0.016362      0.30514     -0.10444      -4.1576    -0.077913      -4.0796       0.9846    -0.083244   -0.0086509    -0.074593        4.809       5.9796      0.80424        13861      -4744.4        70232        13861      -4744.4        70232            0            0            0       29.372       1.2642           30       11.747       -22363       -39661       1890.7      0.92362     -0.24918    -0.039742            0       3646.1      0.90744       1.0099        1.428            0            0            0            0            0            0            0            0            0          294         0.58            1  
         30            0            0       1.5877      0.34123      0.01746      0.32377     -0.11058      -4.3207    -0.083141      -4.2375       1.0186    -0.088904   -0.0093109    -0.079593       4.6527       5.8625      0.79364        14707        -5023        72120        14707        -5023        72120            0            0            0        29.33       1.2894           30        12.13       -23135       -41217       2019.3      0.92255     -0.24932    -0.041045            0       3718.8      0.96149       1.0036       1.4647            0            0            0            0            0            0            0            0            0          294         0.58            1  
