LongerDesign-lesstriangles2-rearleft
5m/s T6/1-Quads-ThickSurf-ForceSum-REAR_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -20            0            0     -0.93201       0.1496     0.025329      0.12427     -0.04268      0.80515     -0.12061      0.92577     -0.37867    -0.042626      -0.0135    -0.029126      -6.2301      -6.0145           -1       156.81      -53.855        -1176       156.81      -53.855        -1176            0            0            0       4.9368      -1.2568            5      -9.1189       238.91       213.35       26.893      0.91627     -0.24834     0.024937            0      -3624.9     0.062116      0.90111     -0.85397            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -19            0            0     -0.88402      0.13567      0.02311      0.11256    -0.038816      0.79106     -0.11005      0.90111     -0.36222    -0.038298     -0.01216    -0.026138      -6.5161      -6.1266           -1       142.03       -48.98      -1115.5       142.03       -48.98      -1115.5            0            0            0       4.9421      -1.2338            5      -8.7249       228.53       209.62       24.162      0.91629     -0.24824     0.023268            0      -3558.6     0.056323      0.89507     -0.81001            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -18            0            0      -0.8355      0.12273     0.021371      0.10136     -0.03515      0.77135     -0.10177      0.87311     -0.34515    -0.034418    -0.011147     -0.02327      -6.8077      -6.2226           -1        127.9      -44.354      -1054.3        127.9      -44.354      -1054.3            0            0            0       4.9469      -1.2148            5      -8.3566       217.76       204.39       21.715      0.91621     -0.24816     0.021556            0      -3503.7     0.050767      0.88785     -0.76549            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -17            0            0     -0.78647      0.11062     0.019923       0.0907    -0.031683      0.74682     -0.09487      0.84169     -0.32749    -0.030854    -0.010318    -0.020536      -7.1095       -6.305           -1       114.45      -39.979      -992.39       114.45      -39.979      -992.39            0            0            0       4.9513      -1.1989            5      -8.0065       206.62        197.9       19.466      0.91601     -0.24808     0.019794            0      -3457.9     0.045469      0.87916     -0.72042            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -16            0            0     -0.73695     0.099185     0.018599     0.080587     -0.02842      0.71828    -0.088565      0.80684     -0.30922    -0.027501   -0.0095716    -0.017929        -7.43      -6.3784           -1       101.69      -35.861      -929.91       101.69      -35.861      -929.91            0            0            0       4.9553      -1.1851            5      -7.6653       195.09       190.33       17.351      0.91569     -0.24801     0.017976            0      -3418.1     0.040433       0.8688     -0.67482            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -15            0            0     -0.68696     0.088177     0.017137     0.071041    -0.025362      0.68691    -0.081603      0.76852     -0.29034    -0.024203   -0.0087438     -0.01546      -7.7907      -6.4572           -1       89.641      -32.002      -866.83       89.641      -32.002      -866.83            0            0            0       4.9593      -1.1707            5      -7.3144       183.18       182.02        15.27      0.91521     -0.24795     0.016091            0      -3376.4     0.035672      0.85638     -0.62872            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -14            0            0     -0.63652     0.078056     0.015984     0.062072    -0.022513      0.65055    -0.076115      0.72667     -0.27086    -0.021222   -0.0080939    -0.013128      -8.1547       -6.506           -1       78.324      -28.407      -803.18       78.324      -28.407      -803.18            0            0            0       4.9628      -1.1619            5      -6.9912       170.89       172.39       13.389      0.91455     -0.24789     0.014126            0        -3351      0.03119      0.84147     -0.58213            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -13            0            0     -0.58567     0.068657     0.014957       0.0537    -0.019874      0.61008    -0.071226      0.68131      -0.2508    -0.018472   -0.0075311    -0.010941      -8.5304      -6.5282           -1        67.76      -25.078      -739.02        67.76      -25.078      -739.02            0            0            0        4.966      -1.1579            5      -6.6862       158.23       161.66       11.655      0.91366     -0.24784     0.012064            0      -3339.6     0.027001      0.82346     -0.53511            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -12            0            0     -0.53442     0.059849     0.013912     0.045937    -0.017449      0.56613    -0.066246      0.63238     -0.23014    -0.015852   -0.0069492   -0.0089032      -8.9295      -6.5279           -1       57.965      -22.017      -674.35       57.965      -22.017      -674.35            0            0            0       4.9689       -1.158            5      -6.3898        145.2       150.02       10.001      0.91249      -0.2478    0.0098776            0      -3339.8     0.023111      0.80151     -0.48766            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.48281     0.051798     0.012998     0.038799    -0.015238      0.51797    -0.061897      0.57987      -0.2089    -0.013467   -0.0064476   -0.0070191       -9.321      -6.4766           -1       48.958      -19.228      -609.22       48.958      -19.228      -609.22            0            0            0       4.9715      -1.1672            5      -6.1236        131.8       137.25       8.4963      0.91096     -0.24777    0.0075312            0      -3366.3      0.01953      0.77451     -0.43982            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.43084     0.044426     0.012131     0.032295    -0.013244        0.466    -0.057765      0.52376     -0.18709    -0.011255   -0.0059645   -0.0052901       -9.698      -6.3657           -1       40.751      -16.712      -543.65       40.751      -16.712      -543.65            0            0            0       4.9736      -1.1875            5      -5.8872       118.04       123.48       7.1007      0.90893     -0.24775    0.0049683            0      -3424.9     0.016263      0.74098     -0.39161            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.37858     0.037781     0.011344     0.026438     -0.01147      0.41007    -0.054017      0.46408     -0.16471    -0.009254   -0.0055337   -0.0037202       -10.02      -6.1653           -1        33.36      -14.473       -477.7        33.36      -14.473       -477.7            0            0            0       4.9753      -1.2261            5      -5.6991       103.92       108.66       5.8385      0.90621     -0.24775    0.0021024            0      -3536.2     0.013318      0.69886     -0.34307            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.32603     0.031871     0.010634     0.021237    -0.009916      0.35017    -0.050637       0.4008     -0.14178   -0.0074563   -0.0051436   -0.0023127       -10.23       -5.841           -1       26.797      -12.512      -411.39       26.797      -12.512      -411.39            0            0            0       4.9763      -1.2942            5      -5.5832       89.451       92.789       4.7043      0.90249     -0.24777   -0.0012124            0      -3732.6       0.0107      0.64523     -0.29424            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.27321       0.0267    0.0099959     0.016704   -0.0085836       0.2863      -0.0476       0.3339     -0.11829   -0.0058634    -0.004793   -0.0010704      -10.233      -5.3485           -1       21.077      -10.831      -344.74       21.077      -10.831      -344.74            0            0            0       4.9763      -1.4133            5      -5.5816       74.629       75.866       3.6993      0.89719     -0.24782   -0.0052361            0      -4076.3    0.0084162      0.57607     -0.24512            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.22017     0.022267    0.0094198     0.012847   -0.0074744      0.21857    -0.044856      0.26343    -0.094262   -0.0044755   -0.0044782   2.7016e-06      -9.8878      -4.6396           -1        16.21      -9.4314      -277.81        16.21      -9.4314      -277.81            0            0            0       4.9746      -1.6293            5      -5.7749       59.471       57.919       2.8237      0.88918     -0.24792    -0.010478            0      -4699.1    0.0064707      0.48643     -0.19577            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.16693     0.018572     0.008897    0.0096749    -0.006589      0.14701    -0.042367      0.18937    -0.069703   -0.0032893   -0.0041938   0.00090451      -8.9883      -3.6724           -1       12.208      -8.3142      -210.64       12.208      -8.3142      -210.64            0            0            0       4.9693      -2.0584            5      -6.3484       43.976       38.954       2.0752      0.87589      -0.2481    -0.018108            0      -5936.7    0.0048679       0.3713     -0.14621            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.11351     0.015625    0.0084331    0.0071919   -0.0059289     0.071584    -0.040157      0.11174    -0.044615   -0.0023084   -0.0039425    0.0016341      -7.2648      -2.4476           -1        9.075      -7.4813      -143.23        9.075      -7.4813      -143.23            0            0            0       4.9533      -3.0884            5      -7.8375       28.148       18.969       1.4564      0.84987      -0.2485    -0.031505            0      -8907.3    0.0036069      0.23097    -0.096471            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0     -0.05997     0.013414    0.0080048    0.0054096   -0.0054939   -0.0075397    -0.038118     0.030578    -0.019025   -0.0015268   -0.0037126    0.0021858      -4.4706      -1.0948           -1        6.826      -6.9324      -75.672        6.826      -6.9324      -75.672            0            0            0       4.8794      -6.9048            5      -12.609       12.003      -1.9979      0.96325      0.77706     -0.24964    -0.066131            0       -19914    0.0026726     0.085705      -0.0466            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0   -0.0063249     0.011929     0.007597    0.0043318   -0.0052845    -0.090272    -0.036176    -0.054096    0.0070594  -0.00093486   -0.0034939    0.0025591     -0.53022    -0.042168           -1        5.466      -6.6681       -7.981        5.466      -6.6681       -7.981            0            0            0       2.3422      -179.26            5      -62.066      -4.4539      -23.921      0.58982     -0.53313     -0.27071     -0.66253            0  -5.1702e+05    0.0010273    0.0011905     0.003372            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.047422     0.011135    0.0071761    0.0039594   -0.0053018     -0.17647    -0.034172      -0.1423     0.033648    -0.000513   -0.0032668    0.0027538       4.2587       0.9274       4.5921       4.9961      -6.6899       59.839       4.9961      -6.6899       59.839            0            0            0       4.8676        8.151            5       13.214      -21.229      -46.761      0.32366        1.127     -0.24403     0.089612            0        23509    0.0019514     0.073223     0.053444            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1012     0.011075    0.0067753    0.0042999   -0.0055448     -0.26619    -0.032263     -0.23393     0.060703  -0.00029116   -0.0030571     0.002766       9.1376       2.9069       3.1435       5.4258      -6.9966        127.7       5.4258      -6.9966        127.7            0            0            0       4.9703       2.6005            5       6.2455      -38.298      -70.536      0.18369       1.0231     -0.24568     0.040934            0       7500.1    0.0021639      0.30705      0.10354            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.15501     0.011824    0.0064702    0.0053535   -0.0060144     -0.35981    -0.030811       -0.329     0.088231  -0.00031377   -0.0029099    0.0025962        13.11       5.1618       2.5399       6.7552      -7.5891        195.6       6.7552      -7.5891        195.6            0            0            0       4.9855       1.4645            5       4.3618      -55.666      -95.344      0.19796       0.9913      -0.2462     0.024962            0       4223.7    0.0027023      0.57864      0.15366            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2088     0.013428    0.0063035     0.007124   -0.0067091     -0.45744    -0.030016     -0.42743       0.1162  -0.00060446   -0.0028454    0.0022409        15.55       7.1054       2.1885       8.9893      -8.4658       263.47       8.9893      -8.4658       263.47            0            0            0       4.9897       1.0639            5       3.6796      -73.313      -121.22      0.38136      0.97582     -0.24645     0.016429            0       3068.3    0.0035991      0.78891      0.20375            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.26253     0.015914    0.0063031    0.0096104   -0.0076291     -0.55918    -0.030015     -0.52917      0.14461   -0.0011777   -0.0028788    0.0017011       16.497        8.453       1.9517       12.127      -9.6266       331.27       12.127      -9.6266       331.27            0            0            0       4.9908      0.89427            5       3.4688      -91.235      -148.17      0.74301      0.96661     -0.24661     0.010764            0       2579.2    0.0048564      0.92455      0.25377            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0      0.31619     0.019234    0.0064215     0.012812   -0.0087736     -0.66476    -0.030579     -0.63418      0.17344   -0.0019974   -0.0029733   0.00097597        16.44       9.2442       1.7784       16.167      -11.071       398.98       16.167      -11.071       398.98            0            0            0       4.9908      0.81773            5       3.4809      -109.42      -176.15       1.2602      0.96047     -0.24672     0.006506            0       2358.5    0.0064742        1.006       0.3037            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.36974     0.023329    0.0065999     0.016729    -0.010141     -0.77382    -0.031428     -0.74239      0.20267   -0.0030274   -0.0030918   6.4441e-05       15.849       9.6373       1.6446       21.109      -12.797       466.55       21.109      -12.797       466.55            0            0            0       4.9901      0.78437            5       3.6103      -127.87      -205.05         1.91      0.95605     -0.24681    0.0030435            0       2262.2    0.0084523       1.0535      0.35349            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.42317     0.028165    0.0068056     0.021359    -0.011732      -0.8862    -0.032408     -0.85379      0.23231    -0.004244   -0.0032096   -0.0010344       15.025       9.7738       1.5372       26.952      -14.804       533.96       26.952      -14.804       533.96            0            0            0        4.989      0.77342            5       3.8078      -146.57      -234.83       2.6776      0.95268     -0.24689   7.5085e-05            0       2230.7     0.010789       1.0808      0.40314            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.47643     0.033722    0.0070229     0.026699    -0.013543      -1.0017    -0.033442     -0.96828      0.26233   -0.0056489   -0.0033291   -0.0023199       14.128       9.7517       1.4488        33.69      -17.089       601.17        33.69      -17.089       601.17            0            0            0       4.9875      0.77517            5       4.0487      -165.51      -265.44        3.564      0.94999     -0.24697   -0.0025639            0       2235.7     0.013483        1.096       0.4526            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.52947     0.040001     0.007257     0.032744    -0.015574      -1.1203    -0.034557      -1.0858      0.29271   -0.0072471   -0.0034561    -0.003791       13.237       9.6315       1.3743       41.317      -19.652        668.1       41.317      -19.652        668.1            0            0            0       4.9858      0.78484            5       4.3204      -184.67      -296.86       4.5723      0.94777     -0.24704   -0.0049709            0       2263.6     0.016529       1.1037      0.50181            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.58227        0.047    0.0075174     0.039483    -0.017823      -1.2419    -0.035797      -1.2061      0.32343   -0.0090434   -0.0035985   -0.0054449       12.389       9.4534       1.3105        49.82       -22.49       734.73        49.82       -22.49       734.73            0            0            0       4.9838      0.79963            5       4.6148      -204.05      -329.08       5.7056      0.94587      -0.2471   -0.0072076            0       2306.2     0.019923        1.107      0.55076            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.63483     0.054742    0.0078215      0.04692    -0.020288      -1.3666    -0.037245      -1.3294      0.35449    -0.011049   -0.0037624   -0.0072869       11.597       9.2399       1.2551       59.205        -25.6       801.05       59.205        -25.6       801.05            0            0            0       4.9815      0.81811            5       4.9285      -223.65      -362.13       6.9712      0.94422     -0.24717   -0.0093157            0       2359.5     0.023666       1.1073      0.59942            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0      0.68708     0.063224    0.0081822     0.055042    -0.022967      -1.4943    -0.038963      -1.4554      0.38585    -0.013272   -0.0039609   -0.0093112       10.867        9.008       1.2064       69.454      -28.981       866.98       69.454      -28.981       866.98            0            0            0        4.979      0.83917            5       5.2575      -243.44      -395.98       8.3735      0.94275     -0.24724    -0.011322            0       2420.3     0.027748       1.1057      0.64775            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.73903     0.072487    0.0086436     0.063843    -0.025859      -1.6253     -0.04116      -1.5841      0.41753    -0.015735   -0.0042166    -0.011519       10.195       8.7647       1.1632       80.559      -32.629       932.53       80.559      -32.629       932.53            0            0            0       4.9761      0.86246            5       5.6018      -263.43      -430.67       9.9275      0.94141     -0.24732    -0.013248            0       2487.5     0.032166       1.1029      0.69573            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.79062     0.082542    0.0092258     0.073316    -0.028958      -1.7593    -0.043932      -1.7154      0.44948    -0.018453   -0.0045451    -0.013908       9.5784       8.5168       1.1246       92.512       -36.54       997.62       92.512       -36.54       997.62            0            0            0        4.973      0.88757            5       5.9602      -283.58      -466.19       11.643      0.94016      -0.2474    -0.015105            0       2559.9     0.036916       1.0991      0.74331            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.84185     0.093369    0.0099211     0.083448    -0.032266      -1.8965    -0.047243      -1.8492      0.48171    -0.021415   -0.0049381    -0.016477       9.0163       8.2727       1.0899        105.3      -40.715       1062.3        105.3      -40.715       1062.3            0            0            0       4.9695      0.91376            5       6.3288      -303.92      -502.54       13.511      0.93899     -0.24748    -0.016906            0       2635.4     0.041988       1.0948      0.79049            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0      0.89263      0.10492     0.010698     0.094225    -0.035777      -2.0363    -0.050941      -1.9854      0.51417    -0.024597   -0.0053746    -0.019223       8.5075       8.0378       1.0584        118.9      -45.144       1126.3        118.9      -45.144       1126.3            0            0            0       4.9658      0.94046            5        6.704       -324.4      -539.59       15.519      0.93788     -0.24756    -0.018657            0       2712.4     0.047375       1.0901      0.83718            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0      0.94299      0.11716     0.011518      0.10564     -0.03949      -2.1787     -0.05485      -2.1238      0.54686    -0.027972   -0.0058316    -0.022141        8.049       7.8162       1.0298        133.3      -49.829       1189.9        133.3      -49.829       1189.9            0            0            0       4.9619      0.96713            5       7.0821      -345.02      -577.31       17.648      0.93681     -0.24765    -0.020365            0       2789.3     0.053071       1.0852       0.8834            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       0.9929      0.13005     0.012368      0.11768    -0.043401      -2.3234    -0.058898      -2.2645      0.57979    -0.031536   -0.0063028    -0.025234        7.635       7.6078       1.0036       148.49      -54.765       1252.9       148.49      -54.765       1252.9            0            0            0       4.9577      0.99361            5       7.4619      -365.79      -615.67       19.897      0.93577     -0.24774    -0.022034            0       2865.7      0.05907         1.08      0.92913            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.0423      0.14358     0.013258      0.13032    -0.047507      -2.4704    -0.063136      -2.4072      0.61289    -0.035294   -0.0067997    -0.028494       7.2592       7.4112       0.9795       164.45      -59.946       1315.2       164.45      -59.946       1315.2            0            0            0       4.9532         1.02            5       7.8435      -386.68      -654.61       22.267      0.93475     -0.24784    -0.023668            0       2941.8      0.06536       1.0746       0.9743            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.0912      0.15777     0.014196      0.14357    -0.051804      -2.6195    -0.067599      -2.5519      0.64617     -0.03925   -0.0073259    -0.031924       6.9165       7.2249      0.95731       181.16      -65.367       1376.9       181.16      -65.367       1376.9            0            0            0       4.9485       1.0463            5        8.227      -407.68      -694.13       24.763      0.93375     -0.24794    -0.025269            0       3017.6     0.071935       1.0691       1.0189            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0       1.1395      0.17263     0.015231       0.1574    -0.056288      -2.7709    -0.072528      -2.6984       0.6796    -0.043433   -0.0079153    -0.035518        6.601       7.0464      0.93678       198.61      -71.026       1437.9       198.61      -71.026       1437.9            0            0            0       4.9436       1.0728            5       8.6144      -428.77      -734.25       27.403      0.93276     -0.24804    -0.026838            0         3094     0.078784       1.0635       1.0629            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.1873       0.1881     0.016317      0.17179    -0.060957      -2.9243    -0.077701      -2.8466      0.71317    -0.047804   -0.0085347    -0.039269       6.3118       6.8775      0.91775       216.77      -76.917       1498.1       216.77      -76.917       1498.1            0            0            0       4.9384       1.0991            5       9.0027      -449.95       -774.9        30.16      0.93176     -0.24815    -0.028379            0         3170     0.085896       1.0578       1.1063            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.2344      0.20436     0.017627      0.18673    -0.065805      -3.0804     -0.08394      -2.9965      0.74686    -0.052483   -0.0093048    -0.043179       6.0407       6.7115      0.90005       235.62      -83.035       1557.7       235.62      -83.035       1557.7            0            0            0       4.9329       1.1263            5       9.3998       -471.2      -816.25       33.112      0.93077     -0.24826    -0.029892            0       3248.4     0.093262       1.0521        1.149            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0        1.281      0.22119     0.018981      0.20221    -0.070832      -3.2383    -0.090387      -3.1479      0.78069    -0.057336    -0.010091    -0.047246       5.7916       6.5551      0.88353       255.15      -89.378       1616.4       255.15      -89.378       1616.4            0            0            0       4.9271       1.1532            5       9.7963      -492.55      -858.09       36.174      0.92978     -0.24838    -0.031378            0         3326      0.10087       1.0462       1.1911            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.3269      0.23875     0.020568      0.21818    -0.076029      -3.3984    -0.097944      -3.3005      0.81455    -0.062487    -0.011034    -0.051453       5.5577        6.402      0.86812       275.31      -95.935       1674.3       275.31      -95.935       1674.3            0            0            0        4.921       1.1808            5         10.2      -513.91      -900.52       39.424      0.92878      -0.2485    -0.032836            0       3405.5      0.10871       1.0403       1.2324            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.3722      0.25713     0.022464      0.23466    -0.081394      -3.5613     -0.10697      -3.4543       0.8485    -0.067983    -0.012174    -0.055809       5.3365       6.2511      0.85369        296.1      -102.71       1731.4        296.1      -102.71       1731.4            0            0            0       4.9145       1.2093            5       10.614      -535.33      -943.69       42.892      0.92777     -0.24863    -0.034269            0       3487.7      0.11677       1.0344        1.273            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.4167      0.27611       0.0245      0.25161    -0.086923       -3.726     -0.11667      -3.6093      0.88249    -0.073697    -0.013393    -0.060303       5.1309       6.1071      0.84016       317.49      -109.68       1787.6       317.49      -109.68       1787.6            0            0            0       4.9077       1.2378            5       11.029      -556.78      -987.33       46.496      0.92675     -0.24876    -0.035676            0         3570      0.12503       1.0283       1.3129            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.4606      0.29578     0.026743      0.26903    -0.092611      -3.8927     -0.12735      -3.7654      0.91654    -0.079691    -0.014751    -0.064941       4.9381        5.968      0.82744       339.47      -116.86         1843       339.47      -116.86         1843            0            0            0       4.9005       1.2666            5       11.448      -578.26      -1031.5       50.278      0.92572     -0.24889    -0.037058            0       3653.2      0.13349       1.0222       1.3521            0            0            0            0            0            0            0            0            0          294         0.58            1  
