LongerDesign-lesstriangles2-rearleft
20m/s T6/1-Quads-ThickSurf-ForceSum-REAR_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -20            0            0     -0.93201      0.13728     0.013015      0.12427     -0.04268      0.86379    -0.061974      0.92577     -0.37867    -0.035707   -0.0065809    -0.029126      -6.7889       -6.554           -1       2508.9      -861.68       -18817       2508.9      -861.68       -18817            0            0            0       19.786      -1.1534           20      -8.3794       3822.5       3662.3       360.45      0.91627     -0.24834     0.024937            0      -3326.5      0.24896      0.90111     -0.85397            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -19            0            0     -0.88402      0.12479     0.012232      0.11256    -0.038816      0.84286    -0.058247      0.90111     -0.36222    -0.032279   -0.0061416    -0.026138      -7.0841      -6.6606           -1       2272.4      -783.67       -17848       2272.4      -783.67       -17848            0            0            0       19.804      -1.1349           20      -8.0348       3656.4       3573.5       325.85      0.91629     -0.24824     0.023268            0      -3273.2      0.22569      0.89507     -0.81001            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -18            0            0      -0.8355      0.11289      0.01153      0.10136     -0.03515      0.81821    -0.054904      0.87311     -0.34515    -0.029015   -0.0057446     -0.02327      -7.4012      -6.7651           -1       2046.3      -709.66       -16868       2046.3      -709.66       -16868            0            0            0        19.82      -1.1174           20      -7.6948       3484.2         3469       292.89      0.91621     -0.24816     0.021556            0      -3222.7       0.2034      0.88785     -0.76549            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -17            0            0     -0.78647      0.10164     0.010939       0.0907    -0.031683      0.78961    -0.052088      0.84169     -0.32749    -0.025944   -0.0054083    -0.020536       -7.738      -6.8623           -1       1831.2      -639.66       -15878       1831.2      -639.66       -15878            0            0            0       19.835      -1.1016           20      -7.3637       3305.9       3347.7       261.89      0.91601     -0.24808     0.019794            0      -3177.1      0.18215      0.87916     -0.72042            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -16            0            0     -0.73695     0.090969     0.010382     0.080587     -0.02842       0.7574    -0.049439      0.80684     -0.30922    -0.023027   -0.0050971    -0.017929      -8.1011      -6.9545           -1         1627      -573.78       -14878         1627      -573.78       -14878            0            0            0       19.849       -1.087           20       -7.037       3121.4       3211.2       232.44      0.91569     -0.24801     0.017976            0      -3134.9      0.16196       0.8688     -0.67482            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -15            0            0     -0.68696     0.080849    0.0098087     0.071041    -0.025362      0.72181    -0.046708      0.76852     -0.29034    -0.020237   -0.0047771     -0.01546      -8.4969      -7.0425           -1       1434.3      -512.04       -13869       1434.3      -512.04       -13869            0            0            0       19.863      -1.0734           20      -6.7123       2930.9       3060.3       204.28      0.91521     -0.24795     0.016091            0      -3095.8      0.14287      0.85638     -0.62872            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -14            0            0     -0.63652     0.071406    0.0093345     0.062072    -0.022513      0.68222     -0.04445      0.72667     -0.27086    -0.017637   -0.0045091    -0.013128      -8.9141      -7.1119           -1       1253.2      -454.51       -12851       1253.2      -454.51       -12851            0            0            0       19.875      -1.0629           20      -6.4008       2734.2       2892.4       178.04      0.91455     -0.24789     0.014126            0      -3065.6      0.12491      0.84147     -0.58213            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -13            0            0     -0.58567       0.0626    0.0088998       0.0537    -0.019874      0.63893     -0.04238      0.68131      -0.2508    -0.015211   -0.0042693    -0.010941      -9.3558        -7.16           -1       1084.2      -401.25       -11824       1084.2      -401.25       -11824            0            0            0       19.887      -1.0558           20      -6.1009       2531.7       2708.9       153.55      0.91366     -0.24784     0.012064            0        -3045      0.10813      0.82346     -0.53511            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -12            0            0     -0.53442      0.05443    0.0084927     0.045937    -0.017449      0.59194    -0.040441      0.63238     -0.23014    -0.012947    -0.004044   -0.0089032      -9.8186      -7.1778           -1       927.43      -352.28       -10790       927.43      -352.28       -10790            0            0            0       19.897      -1.0531           20      -5.8154       2323.2       2509.7        130.7      0.91249      -0.2478    0.0098776            0      -3037.4     0.092544      0.80151     -0.48766            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.48281     0.046928    0.0081285     0.038799    -0.015238      0.54116    -0.038707      0.57987      -0.2089    -0.010864    -0.003845   -0.0070191      -10.288      -7.1487           -1       783.33      -307.64      -9747.5       783.33      -307.64      -9747.5            0            0            0       19.906      -1.0574           20      -5.5516       2108.8       2294.4       109.67      0.91096     -0.24777    0.0075312            0      -3049.8       0.0782      0.77451     -0.43982            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.43084     0.040098    0.0078029     0.032295    -0.013244      0.48661    -0.037156      0.52376     -0.18709   -0.0089589   -0.0036688   -0.0052901      -10.745      -7.0527           -1       652.02      -267.39      -8698.4       652.02      -267.39      -8698.4            0            0            0       19.914      -1.0718           20      -5.3171       1888.6       2063.1       90.437      0.90893     -0.24775    0.0049683            0      -3091.3     0.065116      0.74098     -0.39161            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.37858     0.033934     0.007496     0.026438     -0.01147      0.42839    -0.035695      0.46408     -0.16471   -0.0072225   -0.0035023   -0.0037202      -11.156      -6.8644           -1       533.76      -231.57      -7643.2       533.76      -231.57      -7643.2            0            0            0        19.92      -1.1012           20       -5.122       1662.7       1816.3       72.908      0.90621     -0.24775    0.0021024            0      -3176.1     0.053323      0.69886     -0.34307            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.32603     0.028457      0.00722     0.021237    -0.009916      0.36642    -0.034381       0.4008     -0.14178   -0.0056654   -0.0033527   -0.0023127      -11.457      -6.5417           -1       428.76       -200.2      -6582.2       428.76       -200.2      -6582.2            0            0            0       19.924      -1.1556           20      -4.9884       1431.2       1553.5        57.19      0.90249     -0.24777   -0.0012124            0      -3332.8     0.042842      0.64523     -0.29424            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.27321     0.023678    0.0069746     0.016704   -0.0085836      0.30069    -0.033212       0.3339     -0.11829   -0.0042898   -0.0032194   -0.0010704      -11.538       -6.031           -1       337.24       -173.3      -5515.8       337.24       -173.3      -5515.8            0            0            0       19.925      -1.2534           20      -4.9533       1194.1       1274.9       43.304      0.89719     -0.24782   -0.0052361            0        -3615     0.033699      0.57607     -0.24512            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.22017     0.019596    0.0067489     0.012847   -0.0074744      0.23129    -0.032138      0.26343    -0.094262   -0.0030958   -0.0030985   2.7016e-06      -11.236       -5.272           -1       259.37       -150.9        -4445       259.37       -150.9        -4445            0            0            0       19.921      -1.4339           20      -5.0861       951.54       980.63       31.251      0.88918     -0.24792    -0.010478            0      -4135.4     0.025912      0.48643     -0.19577            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.16693     0.016217    0.0065421    0.0096749    -0.006589      0.15822    -0.031153      0.18937    -0.069703   -0.0020836   -0.0029881   0.00090451      -10.294      -4.2056           -1       195.33      -133.03      -3370.2       195.33      -133.03      -3370.2            0            0            0       19.906      -1.7974           20      -5.5488       703.62       670.81       21.033      0.87589      -0.2481    -0.018108            0        -5184       0.0195       0.3713     -0.14621            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.11351     0.013545    0.0063535    0.0071919   -0.0059289     0.081486    -0.030255      0.11174    -0.044615   -0.0012536   -0.0028877    0.0016341      -8.3801      -2.8234           -1        145.2       -119.7      -2291.7        145.2       -119.7      -2291.7            0            0            0       19.859      -2.6773           20      -6.8049       450.37       345.48       12.655      0.84987      -0.2485    -0.031505            0      -7721.8     0.014461      0.23097    -0.096471            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0     -0.05997     0.011597    0.0061873    0.0054096   -0.0054939     0.001115    -0.029463     0.030578    -0.019025  -0.00061363   -0.0027994    0.0021858      -5.1712      -1.2664           -1       109.22      -110.92      -1210.7       109.22      -110.92      -1210.7            0            0            0       19.636      -5.9693           20      -10.945       192.05       4.7274       6.1943      0.77706     -0.24964    -0.066131            0       -17216     0.010755     0.085705      -0.0466            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0   -0.0063249     0.010372    0.0060403    0.0043318   -0.0052845    -0.082859    -0.028764    -0.054096    0.0070594   -0.0001632   -0.0027223    0.0025591      -0.6098    -0.048497           -1       87.456      -106.69       -127.7       87.456      -106.69       -127.7            0            0            0       10.413      -155.87           20      -58.625      -71.262       -351.3       1.6474     -0.53313     -0.27071     -0.66253            0  -4.4955e+05     0.004567    0.0011905     0.003372            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.047422    0.0098708    0.0059114    0.0039594   -0.0053018     -0.17045     -0.02815      -0.1423     0.033648   9.8482e-05   -0.0026553    0.0027538       4.8043       1.0462       4.5921       79.937      -107.04       957.42       79.937      -107.04       957.42            0            0            0        19.58       7.2253           20       11.758      -339.67      -722.65     -0.99414        1.127     -0.24403     0.089612            0        20839    0.0078495     0.073223     0.053444            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1012       0.0101    0.0057996    0.0042999   -0.0055448     -0.26154    -0.027617     -0.23393     0.060703   0.00016895    -0.002597     0.002766        10.02       3.1877       3.1435       86.812      -111.95       2043.2       86.812      -111.95       2043.2            0            0            0       19.901       2.3714           20        5.699      -612.77      -1108.9      -1.7055       1.0231     -0.24568     0.040934            0       6839.4    0.0086643      0.30705      0.10354            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.15501     0.011037    0.0056836    0.0053535   -0.0060144     -0.35607    -0.027065       -0.329     0.088231   6.2746e-05   -0.0025334    0.0025962       14.045       5.5297       2.5399       108.08      -121.43       3129.6       108.08      -121.43       3129.6            0            0            0       19.949        1.367           20       4.0726      -890.66      -1509.6     -0.63339       0.9913      -0.2462     0.024962            0       3942.7     0.010813      0.57864      0.15366            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2088     0.012663    0.0055389     0.007124   -0.0067091      -0.4538    -0.026376     -0.42743       0.1162  -0.00021114   -0.0024521    0.0022409       16.489       7.5344       2.1885       143.83      -135.45       4215.5       143.83      -135.45       4215.5            0            0            0       19.963       1.0033           20       3.4706        -1173        -1924       2.1314      0.97582     -0.24645     0.016429            0       2893.6       0.0144      0.78891      0.20375            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.26253     0.015023    0.0054125    0.0096104   -0.0076291     -0.55494    -0.025774     -0.52917      0.14461  -0.00068581    -0.002387    0.0017011       17.475       8.9541       1.9517       194.03      -154.03       5300.4       194.03      -154.03       5300.4            0            0            0       19.967      0.84422           20       3.2751      -1459.8      -2352.8        6.923      0.96661     -0.24661     0.010764            0       2434.9     0.019429      0.92455      0.25377            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0      0.31619     0.018128    0.0053162     0.012812   -0.0087736     -0.65949    -0.025315     -0.63418      0.17344   -0.0013663   -0.0023423   0.00097597       17.442       9.8078       1.7784       258.67      -177.13       6383.7       258.67      -177.13       6383.7            0            0            0       19.967      0.77074           20       3.2813      -1750.8      -2796.1       13.793      0.96047     -0.24672     0.006506            0       2222.9     0.025902        1.006       0.3037            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.36974     0.021978    0.0052491     0.016729    -0.010141     -0.76739    -0.024996     -0.74239      0.20267   -0.0022512   -0.0023156   6.4441e-05       16.823        10.23       1.6446       337.75      -204.75       7464.8       337.75      -204.75       7464.8            0            0            0       19.965      0.73896           20       3.4018      -2045.9      -3253.5       22.725      0.95605     -0.24681    0.0030435            0       2131.3     0.033817       1.0535      0.35349            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.42317     0.026599    0.0052403     0.021359    -0.011732     -0.87874    -0.024954     -0.85379      0.23231   -0.0033586   -0.0023241   -0.0010344       15.909       10.349       1.5372       431.23      -236.86       8543.4       431.23      -236.86       8543.4            0            0            0       19.961      0.73044           20       3.5968      -2345.1      -3725.6       33.903      0.95268     -0.24689   7.5085e-05            0       2106.7     0.043167       1.0808      0.40314            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.47643     0.032011    0.0053119     0.026699    -0.013543     -0.99358    -0.025295     -0.96828      0.26233   -0.0047027   -0.0023829   -0.0023199       14.883       10.273       1.4488       539.04      -273.43       9618.7       539.04      -273.43       9618.7            0            0            0       19.955      0.73584           20       3.8439      -2648.2      -4212.5       47.472      0.94999     -0.24697   -0.0025639            0       2122.3     0.053944        1.096       0.4526            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.52947      0.03822    0.0054762     0.032744    -0.015574      -1.1118    -0.026077      -1.0858      0.29271   -0.0062873   -0.0024963    -0.003791       13.853        10.08       1.3743       661.07      -314.43        10690       661.07      -314.43        10690            0            0            0       19.948       0.7499           20       4.1287      -2954.8      -4713.9       63.468      0.94777     -0.24704   -0.0049709            0       2162.8     0.066134       1.1037      0.50181            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.58227     0.045229    0.0057463     0.039483    -0.017823      -1.2335    -0.027364      -1.2061      0.32343   -0.0081131   -0.0026681   -0.0054449       12.874       9.8236       1.3105       797.13      -359.84        11756       797.13      -359.84        11756            0            0            0        19.94       0.7695           20       4.4416      -3264.9      -5229.6       81.898      0.94587      -0.2471   -0.0072076            0       2219.3     0.079712        1.107      0.55076            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.63483     0.053019    0.0060983      0.04692    -0.020288      -1.3584     -0.02904      -1.3294      0.35449    -0.010168   -0.0028811   -0.0072869       11.974       9.5402       1.2551       947.29      -409.61        12817       947.29      -409.61        12817            0            0            0       19.931      0.79236           20       4.7741      -3578.4      -5759.3       102.64      0.94422     -0.24717   -0.0093157            0       2285.3     0.094684       1.1073      0.59942            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0      0.68708      0.06155    0.0065072     0.055042    -0.022967      -1.4864    -0.030987      -1.4554      0.38585    -0.012431   -0.0031201   -0.0093112       11.163       9.2532       1.2064       1111.3      -463.69        13872       1111.3      -463.69        13872            0            0            0        19.92      0.81694           20       5.1189        -3895      -6301.8       125.49      0.94275     -0.24724    -0.011322            0       2356.2      0.11102       1.1057      0.64775            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.73903     0.070808    0.0069652     0.063843    -0.025859      -1.6173    -0.033168      -1.5841      0.41753    -0.014901   -0.0033825    -0.011519       10.437       8.9724       1.1632       1288.9      -522.07        14920       1288.9      -522.07        14920            0            0            0       19.909      0.84249           20       5.4729      -4214.8      -6856.8       150.42      0.94141     -0.24732    -0.013248            0       2429.9      0.12869       1.1029      0.69573            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.79062     0.080765    0.0074487     0.073316    -0.028958      -1.7509     -0.03547      -1.7154      0.44948    -0.017563   -0.0036546    -0.013908       9.7891       8.7041       1.1246       1480.2      -584.65        15962       1480.2      -584.65        15962            0            0            0       19.896      0.86846           20       5.8328      -4537.3      -7423.2       177.29      0.94016      -0.2474    -0.015105            0       2504.8       0.1477       1.0991      0.74331            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.84185      0.09139    0.0079422     0.083448    -0.032266      -1.8871     -0.03782      -1.8492      0.48171    -0.020404   -0.0039263    -0.016477       9.2116       8.4518       1.0899       1684.8      -651.43        16996       1684.8      -651.43        16996            0            0            0       19.883      0.89439           20       6.1957      -4862.7      -8000.6       205.97      0.93899     -0.24748    -0.016906            0       2579.6        0.168       1.0948      0.79049            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0      0.89263      0.10266    0.0084332     0.094225    -0.035777      -2.0255    -0.040158      -1.9854      0.51417    -0.023419   -0.0041965    -0.019223       8.6952       8.2151       1.0584       1902.3      -722.31        18022       1902.3      -722.31        18022            0            0            0       19.869      0.92016           20       6.5606      -5190.4      -8587.8       236.41      0.93788     -0.24756    -0.018657            0       2653.9      0.18956       1.0901      0.83718            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0      0.94299      0.11457    0.0089311      0.10564     -0.03949      -2.1664    -0.042529      -2.1238      0.54686    -0.026608   -0.0044677    -0.022141       8.2308       7.9927       1.0298       2132.7      -797.27        19038       2132.7      -797.27        19038            0            0            0       19.854      0.94577           20       6.9272      -5520.4      -9184.8        268.6      0.93681     -0.24765    -0.020365            0       2727.7      0.21235       1.0852       0.8834            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       0.9929      0.12712    0.0094417      0.11768    -0.043401      -2.3095    -0.044961      -2.2645      0.57979     -0.02998   -0.0047462    -0.025234       7.8108        7.783       1.0036       2375.8      -876.24        20046       2375.8      -876.24        20046            0            0            0       19.838      0.97125           20       7.2958      -5852.7      -9791.6       302.63      0.93577     -0.24774    -0.022034            0       2801.2      0.23637         1.08      0.92913            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.0423      0.14029      0.00997      0.13032    -0.047507      -2.4547    -0.047476      -2.4072      0.61289    -0.033528   -0.0050338    -0.028494       7.4294       7.5849       0.9795       2631.2      -959.13        21043       2631.2      -959.13        21043            0            0            0       19.821      0.99662           20        7.666      -6186.9       -10407       338.45      0.93475     -0.24784    -0.023668            0       2874.4      0.26155       1.0746       0.9743            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.0912      0.15407     0.010503      0.14357    -0.051804      -2.6019    -0.050015      -2.5519      0.64617     -0.03725   -0.0053255    -0.031924       7.0822       7.3981      0.95731       2898.6      -1045.9        22030       2898.6      -1045.9        22030            0            0            0       19.804       1.0218           20        8.037      -6522.8       -11031       376.02      0.93375     -0.24794    -0.025269            0         2947      0.28788       1.0691       1.0189            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0       1.1395      0.16846     0.011063       0.1574    -0.056288      -2.7511    -0.052681      -2.6984       0.6796     -0.04115   -0.0056323    -0.035518       6.7643       7.2207      0.93678       3177.7      -1136.4        23006       3177.7      -1136.4        23006            0            0            0       19.785       1.0469           20       8.4094      -6860.3       -11664        415.4      0.93276     -0.24804    -0.026838            0       3019.3       0.3153       1.0635       1.0629            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.1873      0.18342      0.01163      0.17179    -0.060957       -2.902    -0.055382      -2.8466      0.71317     -0.04521   -0.0059411    -0.039269       6.4731       7.0533      0.91775       3468.2      -1230.7        23970       3468.2      -1230.7        23970            0            0            0       19.766       1.0717           20       8.7819      -7199.2       -12304       456.38      0.93176     -0.24815    -0.028379            0         3091      0.34379       1.0578       1.1063            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.2344      0.19898     0.012251      0.18673    -0.065805      -3.0548    -0.058338      -2.9965      0.74686    -0.049466   -0.0062879    -0.043179       6.2039       6.8929      0.90005       3769.9      -1328.6        24922       3769.9      -1328.6        24922            0            0            0       19.745       1.0967           20       9.1567      -7539.3       -12952       499.35      0.93077     -0.24826    -0.029892            0         3163      0.37331       1.0521        1.149            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0        1.281      0.21509     0.012885      0.20221    -0.070832      -3.2092    -0.061358      -3.1479      0.78069    -0.053883   -0.0066368    -0.047246       5.9557       6.7408      0.88353       4082.4      -1430.1        25863       4082.4      -1430.1        25863            0            0            0       19.724       1.1214           20       9.5314      -7880.7       -13606       543.92      0.92978     -0.24838    -0.031378            0       3234.3      0.40382       1.0462       1.1911            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.3269      0.23174     0.013554      0.21818    -0.076029       -3.365    -0.064545      -3.3005      0.81455    -0.058461   -0.0070088    -0.051453       5.7259       6.5957      0.86812         4405        -1535        26789         4405        -1535        26789            0            0            0       19.702       1.1461           20       9.9065      -8222.6       -14267       590.15      0.92878      -0.2485    -0.032836            0       3305.4      0.43524       1.0403       1.2324            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.3722      0.24898     0.014319      0.23466    -0.081394      -3.5225    -0.068188      -3.4543       0.8485    -0.063256   -0.0074471    -0.055809       5.5111       6.4556      0.85369       4737.7      -1643.3        27703       4737.7      -1643.3        27703            0            0            0       19.679        1.171           20       10.285      -8565.3       -14935       638.55      0.92777     -0.24863    -0.034269            0       3377.2      0.46756       1.0344        1.273            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.4167      0.26679     0.015178      0.25161    -0.086923      -3.6816    -0.072276      -3.6093      0.88249    -0.068244   -0.0079402    -0.060303       5.3102       6.3204      0.84016       5079.9      -1754.9        28602       5079.9      -1754.9        28602            0            0            0       19.655        1.196           20       10.665      -8908.4       -15609       688.89      0.92675     -0.24876    -0.035676            0       3449.4      0.50072       1.0283       1.3129            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.4606      0.28515      0.01612      0.26903    -0.092611      -3.8421    -0.076762      -3.7654      0.91654    -0.073426    -0.008485    -0.064941       5.1221       6.1903      0.82744       5431.6      -1869.7        29488       5431.6      -1869.7        29488            0            0            0       19.629       1.2211           20       11.047      -9252.1       -16290       741.21      0.92572     -0.24889    -0.037058            0       3521.9       0.5347       1.0222       1.3521            0            0            0            0            0            0            0            0            0          294         0.58            1  
