LongerDesign-lesstriangles2-rearleft
15m/s T6/1-Quads-ThickSurf-ForceSum-REAR_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -20            0            0     -0.93201      0.13853     0.014262      0.12427     -0.04268      0.85785    -0.067914      0.92577     -0.37867    -0.036394   -0.0072677    -0.029126      -6.7278       -6.495           -1       1411.3      -484.69       -10584       1411.3      -484.69       -10584            0            0            0       14.837      -1.1639           15      -8.4544       2150.2       2045.9       206.65      0.91627     -0.24834     0.024937            0      -3356.7      0.18668      0.90111     -0.85397            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -19            0            0     -0.88402      0.12608     0.013525      0.11256    -0.038816       0.8367    -0.064407      0.90111     -0.36222    -0.032993    -0.006855    -0.026138      -7.0114      -6.5923           -1       1278.2      -440.82       -10039       1278.2      -440.82       -10039            0            0            0        14.85      -1.1467           15       -8.117       2056.7       1995.4       187.34      0.91629     -0.24824     0.023268            0      -3307.2      0.16923      0.89507     -0.81001            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -18            0            0      -0.8355      0.11416     0.012803      0.10136     -0.03515      0.81215    -0.060967      0.87311     -0.34515    -0.029714   -0.0064438     -0.02327      -7.3186      -6.6896           -1       1151.1      -399.18      -9488.3       1151.1      -399.18      -9488.3            0            0            0       14.862        -1.13           15      -7.7806       1959.9       1936.8       168.72      0.91621     -0.24816     0.021556            0      -3259.1      0.15252      0.88785     -0.76549            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -17            0            0     -0.78647       0.1028     0.012099       0.0907    -0.031683      0.78408    -0.057614      0.84169     -0.32749    -0.026586   -0.0060508    -0.020536      -7.6506      -6.7848           -1         1030      -359.81      -8931.5         1030      -359.81      -8931.5            0            0            0       14.873      -1.1141           15      -7.4468       1859.6       1869.9       150.96      0.91601     -0.24808     0.019794            0      -3213.3      0.13659      0.87916     -0.72042            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -16            0            0     -0.73695     0.091948     0.011361     0.080587     -0.02842      0.75274      -0.0541      0.80684     -0.30922    -0.023566    -0.005637    -0.017929      -8.0149      -6.8804           -1       915.18      -322.75      -8369.1       915.18      -322.75      -8369.1            0            0            0       14.885      -1.0987           15      -7.1119       1755.8       1795.2       133.82      0.91569     -0.24801     0.017976            0      -3168.7      0.12145       0.8688     -0.67482            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -15            0            0     -0.68696     0.081781      0.01074     0.071041    -0.025362      0.71737    -0.051145      0.76852     -0.29034    -0.020741   -0.0052811     -0.01546         -8.4      -6.9622           -1       806.77      -288.02      -7801.5       806.77      -288.02      -7801.5            0            0            0       14.895      -1.0857           15      -6.7889       1648.6       1710.8       117.77      0.91521     -0.24795     0.016091            0      -3131.5      0.10714      0.85638     -0.62872            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -14            0            0     -0.63652      0.07224     0.010168     0.062072    -0.022513      0.67825     -0.04842      0.72667     -0.27086    -0.018092    -0.004964    -0.013128      -8.8112      -7.0298           -1       704.92      -255.66      -7228.6       704.92      -255.66      -7228.6            0            0            0       14.904      -1.0753           15      -6.4749         1538       1617.5       102.73      0.91455     -0.24789     0.014126            0      -3101.4      0.09367      0.84147     -0.58213            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -13            0            0     -0.58567     0.063315     0.009615       0.0537    -0.019874      0.63552    -0.045786      0.68131      -0.2508    -0.015593   -0.0046515    -0.010941      -9.2502      -7.0791           -1       609.84       -225.7      -6651.2       609.84       -225.7      -6651.2            0            0            0       14.913      -1.0678           15      -6.1701       1424.1       1515.6        88.54      0.91366     -0.24784     0.012064            0      -3079.8     0.081084      0.82346     -0.53511            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -12            0            0     -0.53442     0.055075    0.0091377     0.045937    -0.017449      0.58887    -0.043513      0.63238     -0.23014    -0.013288   -0.0043851   -0.0089032      -9.7036      -7.0937           -1       521.68      -198.15      -6069.1       521.68      -198.15      -6069.1            0            0            0       14.921      -1.0656           15      -5.8838       1306.8       1404.4       75.454      0.91249      -0.2478    0.0098776            0      -3073.4     0.069399      0.80151     -0.48766            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.48281     0.047505    0.0087056     0.038799    -0.015238      0.53841    -0.041455      0.57987      -0.2089    -0.011168   -0.0041488   -0.0070191      -10.163      -7.0619           -1       440.62      -173.05        -5483       440.62      -173.05        -5483            0            0            0       14.928      -1.0704           15      -5.6195       1186.2         1284       63.414      0.91096     -0.24777    0.0075312            0      -3087.3     0.058643      0.77451     -0.43982            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.43084      0.04061    0.0083149     0.032295    -0.013244      0.48417    -0.039595      0.52376     -0.18709   -0.0092234   -0.0039333   -0.0052901      -10.609      -6.9638           -1       366.76      -150.41      -4892.9       366.76      -150.41      -4892.9            0            0            0       14.934      -1.0855           15      -5.3846       1062.3       1154.7       52.373      0.90893     -0.24775    0.0049683            0      -3130.7     0.048832      0.74098     -0.39161            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.37858     0.034403    0.0079649     0.026438     -0.01147      0.42615    -0.037928      0.46408     -0.16471    -0.007463   -0.0037428   -0.0037202      -11.004      -6.7708           -1       300.24      -130.26      -4299.3       300.24      -130.26      -4299.3            0            0            0       14.938      -1.1164           15      -5.1924       935.29       1016.3       42.377      0.90621     -0.24775    0.0021024            0        -3220     0.039988      0.69886     -0.34307            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.32603      0.02888     0.007643     0.021237    -0.009916      0.36441    -0.036395       0.4008     -0.14178   -0.0058815   -0.0035688   -0.0023127      -11.289      -6.4459           -1       241.18      -112.61      -3702.5       241.18      -112.61      -3702.5            0            0            0       14.941      -1.1727           15      -5.0622       805.06       869.06       33.396      0.90249     -0.24777   -0.0012124            0      -3382.3     0.032128      0.64523     -0.29424            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.27321     0.024051    0.0073469     0.016704   -0.0085836      0.29892    -0.034985       0.3339     -0.11829     -0.00448   -0.0034097   -0.0010704       -11.36      -5.9376           -1       189.69      -97.479      -3102.7       189.69      -97.479      -3102.7            0            0            0       14.942      -1.2731           15      -5.0308       671.66       712.88       25.439      0.89719     -0.24782   -0.0052361            0      -3671.9     0.025271      0.57607     -0.24512            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.22017     0.019929    0.0070819     0.012847   -0.0074744      0.22971    -0.033723      0.26343    -0.094262   -0.0032648   -0.0032675   2.7016e-06      -11.048      -5.1839           -1       145.89      -84.882      -2500.3       145.89      -84.882      -2500.3            0            0            0       14.939      -1.4582           15      -5.1721       535.24       547.82       18.538      0.88918     -0.24792    -0.010478            0      -4205.7     0.019432      0.48643     -0.19577            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.16693     0.016508    0.0068335    0.0096749    -0.006589      0.15683     -0.03254      0.18937    -0.069703   -0.0022304   -0.0031349   0.00090451      -10.112      -4.1314           -1       109.87      -74.828      -1895.7       109.87      -74.828      -1895.7            0            0            0       14.927      -1.8297           15      -5.6478       395.79       374.02       12.665      0.87589      -0.2481    -0.018108            0      -5277.1     0.014622       0.3713     -0.14621            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.11351     0.013802      0.00661    0.0071919   -0.0059289     0.080265    -0.031476      0.11174    -0.044615   -0.0013819    -0.003016    0.0016341      -8.2244      -2.7709           -1       81.675      -67.332      -1289.1       81.675      -67.332      -1289.1            0            0            0        14.89       -2.728           15      -6.9325       253.33       191.42       7.8468      0.84987      -0.2485    -0.031505            0        -7868     0.010843      0.23097    -0.096471            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0     -0.05997     0.011818    0.0064086    0.0054096   -0.0054939   6.1082e-05    -0.030517     0.030578    -0.019025  -0.00072299   -0.0029088    0.0021858      -5.0744      -1.2426           -1       61.434      -62.391      -681.05       61.434      -62.391      -681.05            0            0            0       14.717      -6.0832           15      -11.148       108.03      0.14567       4.1053      0.77706     -0.24964    -0.066131            0       -17545    0.0080608     0.085705      -0.0466            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0   -0.0063249     0.010565    0.0062331    0.0043318   -0.0052845    -0.083777    -0.029681    -0.054096    0.0070594  -0.00025705   -0.0028161    0.0025591     -0.59867    -0.047612           -1       49.194      -60.013      -71.829       49.194      -60.013      -71.829            0            0            0       7.7049      -158.77           15      -59.092      -40.085       -199.8       1.4596     -0.53313     -0.27071     -0.66253            0  -4.5791e+05    0.0033793    0.0011905     0.003372            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.047422     0.010039    0.0060797    0.0039594   -0.0053018     -0.17125    -0.028951      -0.1423     0.033648   1.8163e-05   -0.0027356    0.0027538       4.7238       1.0287       4.5921       44.965       -60.21       538.55       44.965       -60.21       538.55            0            0            0       14.675       7.3485           15       11.953      -191.06       -408.4     -0.10313        1.127     -0.24403     0.089612            0        21194    0.0058829     0.073223     0.053444            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1012     0.010236    0.0059357    0.0042999   -0.0055448     -0.26219    -0.028265     -0.23393     0.060703   0.00010792    -0.002658     0.002766       9.8872       3.1453       3.1435       48.832       -62.97       1149.3       48.832       -62.97       1149.3            0            0            0       14.924       2.4033           15       5.7753      -344.68      -625.29     -0.61279       1.0231     -0.24568     0.040934            0       6931.5    0.0064974      0.30705      0.10354            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.15501     0.011121     0.005767    0.0053535   -0.0060144     -0.35646    -0.027462       -0.329     0.088231   3.1964e-05   -0.0025642    0.0025962       13.939       5.4882       2.5399       60.796      -68.302       1760.4       60.796      -68.302       1760.4            0            0            0       14.962       1.3774           15       4.1033         -501      -850.11      -0.1815       0.9913      -0.2462     0.024962            0       3972.5    0.0081097      0.57864      0.15366            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2088     0.012724    0.0055995     0.007124   -0.0067091     -0.45409    -0.026664     -0.42743       0.1162  -0.00023367   -0.0024746    0.0022409        16.41       7.4986       2.1885       80.904      -76.192       2371.2       80.904      -76.192       2371.2            0            0            0       14.972       1.0081           15       3.4871      -659.82      -1082.9       1.3268      0.97582     -0.24645     0.016429            0       2907.5       0.0108      0.78891      0.20375            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.26253     0.015083    0.0054725    0.0096104   -0.0076291     -0.55523     -0.02606     -0.52917      0.14461  -0.00071305   -0.0024142    0.0017011       17.406       8.9185       1.9517       109.14      -86.639       2981.4       109.14      -86.639       2981.4            0            0            0       14.975      0.84759           15       3.2881      -821.11      -1324.1       4.0489      0.96661     -0.24661     0.010764            0       2444.6     0.014572      0.92455      0.25377            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0      0.31619     0.018189    0.0053765     0.012812   -0.0087736     -0.65978    -0.025602     -0.63418      0.17344   -0.0013969   -0.0023729   0.00097597       17.384       9.7753       1.7784        145.5      -99.637       3590.8        145.5      -99.637       3590.8            0            0            0       14.975       0.7733           15       3.2922      -984.81      -1573.5       7.9318      0.96047     -0.24672     0.006506            0       2230.3     0.019426        1.006       0.3037            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.36974     0.022065    0.0053358     0.016729    -0.010141      -0.7678    -0.025409     -0.74239      0.20267   -0.0023005   -0.0023649   6.4441e-05       16.757       10.189       1.6446       189.98      -115.17         4199       189.98      -115.17         4199            0            0            0       14.973      0.74187           15       3.4151      -1150.8      -1831.1       13.063      0.95605     -0.24681    0.0030435            0       2139.7     0.025362       1.0535      0.35349            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.42317     0.026737    0.0053776     0.021359    -0.011732      -0.8794    -0.025608     -0.85379      0.23231   -0.0034437   -0.0024093   -0.0010344       15.827       10.296       1.5372       242.56      -133.23       4805.7       242.56      -133.23       4805.7            0            0            0        14.97      0.73421           15       3.6153      -1319.1      -2097.2       19.554      0.95268     -0.24689   7.5085e-05            0       2117.6     0.032375       1.0808      0.40314            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.47643     0.032198    0.0054983     0.026699    -0.013543     -0.99447    -0.026182     -0.96828      0.26233   -0.0048189   -0.0024991   -0.0023199       14.797       10.213       1.4488       303.21      -153.81       5410.5       303.21      -153.81       5410.5            0            0            0       14.966      0.74013           15       3.8662      -1489.6      -2371.7       27.363      0.94999     -0.24697   -0.0025639            0       2134.6     0.040457        1.096       0.4526            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.52947     0.038436    0.0056926     0.032744    -0.015574      -1.1129    -0.027108      -1.0858      0.29271   -0.0064188   -0.0026277    -0.003791       13.775       10.024       1.3743       371.85      -176.87       6012.9       371.85      -176.87       6012.9            0            0            0       14.961      0.75415           15        4.152      -1662.1        -2654       36.447      0.94777     -0.24704   -0.0049709            0       2175.1     0.049599       1.1037      0.50181            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.58227     0.045442    0.0059595     0.039483    -0.017823      -1.2345    -0.028379      -1.2061      0.32343   -0.0082372   -0.0027923   -0.0054449       12.813       9.7775       1.3105       448.38      -202.41       6612.5       448.38      -202.41       6612.5            0            0            0       14.955      0.77313           15       4.4625      -1836.5      -2944.1       46.773      0.94587      -0.2471   -0.0072076            0       2229.8     0.059783        1.107      0.55076            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.63483      0.05322    0.0062993      0.04692    -0.020288      -1.3594    -0.029997      -1.3294      0.35449     -0.01028   -0.0029926   -0.0072869       11.928       9.5041       1.2551       532.85       -230.4       7209.4       532.85       -230.4       7209.4            0            0            0       14.948      0.79536           15       4.7921      -2012.8      -3241.9       58.369      0.94422     -0.24717   -0.0093157            0       2293.9     0.071011       1.1073      0.59942            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0      0.68708     0.061756    0.0067139     0.055042    -0.022967      -1.4874    -0.031971      -1.4554      0.38585    -0.012544    -0.003233   -0.0093112       11.126       9.2222       1.2064       625.09      -260.83       7802.8       625.09      -260.83       7802.8            0            0            0        14.94      0.81968           15        5.136        -2191      -3547.1       71.229      0.94275     -0.24724    -0.011322            0       2364.1      0.08326       1.1057      0.64775            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.73903     0.071035    0.0071921     0.063843    -0.025859      -1.6183    -0.034248      -1.5841      0.41753    -0.015024   -0.0035059    -0.011519       10.404       8.9438       1.1632       725.03      -293.66       8392.8       725.03      -293.66       8392.8            0            0            0       14.931      0.84519           15       5.4904      -2370.8      -3859.5       85.312      0.94141     -0.24732    -0.013248            0       2437.7     0.096517       1.1029      0.69573            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.79062     0.081038    0.0077224     0.073316    -0.028958      -1.7522    -0.036773      -1.7154      0.44948    -0.017709   -0.0038005    -0.013908       9.7561       8.6748       1.1246       832.61      -328.86       8978.6       832.61      -328.86       8978.6            0            0            0       14.922      0.87141           15       5.8524      -2552.2      -4178.7       100.55      0.94016      -0.2474    -0.015105            0       2513.3      0.11077       1.0991      0.74331            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.84185     0.091705    0.0082574     0.083448    -0.032266      -1.8886    -0.039321      -1.8492      0.48171    -0.020576   -0.0040988    -0.016477       9.1799       8.4228       1.0899       947.67      -366.43       9560.4       947.67      -366.43       9560.4            0            0            0       14.912      0.89748           15       6.2169      -2735.3      -4503.9       116.84      0.93899     -0.24748    -0.016906            0       2588.5      0.12599       1.0948      0.79049            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0      0.89263      0.10302     0.008794     0.094225    -0.035777      -2.0273    -0.041876      -1.9854      0.51417    -0.023618   -0.0043952    -0.019223       8.6647       8.1864       1.0584       1070.1       -406.3        10137       1070.1       -406.3        10137            0            0            0       14.901       0.9234           15       6.5834      -2919.6      -4834.7       134.11      0.93788     -0.24756    -0.018657            0       2663.2      0.14216       1.0901      0.83718            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0      0.94299      0.11499    0.0093499      0.10564     -0.03949      -2.1684    -0.044523      -2.1238      0.54686    -0.026838   -0.0046974    -0.022141       8.2008       7.9636       1.0298       1199.7      -448.46        10709       1199.7      -448.46        10709            0            0            0        14.89      0.94922           15       6.9523      -3105.2      -5171.2       152.39      0.93681     -0.24765    -0.020365            0       2737.7      0.15926       1.0852       0.8834            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       0.9929      0.12759    0.0099115      0.11768    -0.043401      -2.3117    -0.047198      -2.2645      0.57979    -0.030239    -0.005005    -0.025234        7.782       7.7543       1.0036       1336.4      -492.88        11276       1336.4      -492.88        11276            0            0            0       14.878      0.97484           15       7.3225      -3292.2      -5513.1        171.7      0.93577     -0.24774    -0.022034            0       2811.6      0.17727         1.08      0.92913            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.0423      0.14081     0.010487      0.13032    -0.047507      -2.4572     -0.04994      -2.4072      0.61289    -0.033812   -0.0053181    -0.028494       7.4021        7.557       0.9795         1480      -539.51        11837         1480      -539.51        11837            0            0            0       14.865       1.0003           15       7.6939      -3480.1        -5860       191.99      0.93475     -0.24784    -0.023668            0         2885      0.19615       1.0746       0.9743            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.0912      0.15465     0.011081      0.14357    -0.051804      -2.6047    -0.052768      -2.5519      0.64617    -0.037569    -0.005645    -0.031924       7.0557       7.3704      0.95731       1630.5      -588.31        12392       1630.5      -588.31        12392            0            0            0       14.852       1.0256           15       8.0667      -3669.1      -6211.8       213.33      0.93375     -0.24794    -0.025269            0         2958      0.21589       1.0691       1.0189            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0       1.1395      0.16909     0.011694       0.1574    -0.056288      -2.7541    -0.055687      -2.6984       0.6796    -0.041498   -0.0059805    -0.035518        6.739       7.1938      0.93678       1787.5      -639.23        12941       1787.5      -639.23        12941            0            0            0       14.838       1.0508           15       8.4405      -3858.9      -6568.1       235.64      0.93276     -0.24804    -0.026838            0       3030.7      0.23646       1.0635       1.0629            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.1873      0.18415     0.012358      0.17179    -0.060957      -2.9055    -0.058849      -2.8466      0.71317    -0.045619   -0.0063499    -0.039269       6.4475       7.0254      0.91775       1950.9      -692.26        13483       1950.9      -692.26        13483            0            0            0       14.823        1.076           15       8.8162      -4049.6      -6929.1       259.04      0.93176     -0.24815    -0.028379            0       3103.3      0.25782       1.0578       1.1063            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.2344      0.19974     0.013016      0.18673    -0.065805      -3.0584    -0.061983      -2.9965      0.74686    -0.049885   -0.0067068    -0.043179       6.1801       6.8664      0.90005       2120.6      -747.31        14019       2120.6      -747.31        14019            0            0            0       14.807       1.1009           15       9.1913      -4240.8      -7293.9       283.26      0.93077     -0.24826    -0.029892            0       3175.1      0.27995       1.0521        1.149            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0        1.281      0.21596     0.013753      0.20221    -0.070832      -3.2134    -0.065491      -3.1479      0.78069    -0.054366   -0.0071204    -0.047246       5.9318       6.7138      0.88353       2296.4       -804.4        14548       2296.4       -804.4        14548            0            0            0       14.791       1.1259           15       9.5691      -4432.9      -7663.4        308.7      0.92978     -0.24838    -0.031378            0       3247.3      0.30283       1.0462       1.1911            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.3269      0.23276     0.014571      0.21818    -0.076029      -3.3698    -0.069386      -3.3005      0.81455    -0.059038   -0.0075852    -0.051453       5.7009       6.5669      0.86812       2477.8      -863.41        15069       2477.8      -863.41        15069            0            0            0       14.774       1.1511           15       9.9491      -4625.2      -8036.6       335.23      0.92878      -0.2485    -0.032836            0         3320      0.32638       1.0403       1.2324            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.3722      0.25008     0.015421      0.23466    -0.081394      -3.5278    -0.073434      -3.4543       0.8485    -0.063873   -0.0080644    -0.055809       5.4868       6.4272      0.85369       2664.9      -924.35        15583       2664.9      -924.35        15583            0            0            0       14.757       1.1761           15       10.329        -4818      -8413.2       362.69      0.92777     -0.24863    -0.034269            0       3392.1      0.35062       1.0344        1.273            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.4167      0.26798     0.016366      0.25161    -0.086923      -3.6873    -0.077935      -3.6093      0.88249     -0.06892   -0.0086169    -0.060303       5.2866       6.2924      0.84016       2857.5      -987.13        16089       2857.5      -987.13        16089            0            0            0       14.739       1.2013           15       10.711        -5011      -8793.6       391.35      0.92675     -0.24876    -0.035676            0       3464.8      0.37548       1.0283       1.3129            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.4606      0.28655     0.017516      0.26903    -0.092611      -3.8488    -0.083408      -3.7654      0.91654    -0.074242   -0.0093013    -0.064941       5.0972       6.1601      0.82744       3055.3      -1051.7        16587       3055.3      -1051.7        16587            0            0            0       14.719       1.2271           15         11.1      -5204.3      -9178.8       421.56      0.92572     -0.24889    -0.037058            0       3539.2      0.40095       1.0222       1.3521            0            0            0            0            0            0            0            0            0          294         0.58            1  
