LongerDesign-lesstriangles2-front
25m/s T6/1-Quads-ThickSurf-ForceSum-FRONT_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
         18            0            0       1.2189      0.14986      0.01212      0.13774     -0.02547       3.1922    -0.079735       3.2719      0.65578    -0.099129   -0.0060907    -0.093039       8.1337       8.9798      0.90577       3218.5      -595.16        28482       3218.5      -595.16        28482            0            0            0       24.813      0.97808           25       7.0091      -7661.9        11338       1158.2     0.055512     -0.24801    -0.012638            0       2820.9      0.25633         1.03     0.067663            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.2762      0.16439     0.012905      0.15148    -0.027692       3.2953    -0.084903       3.3802      0.68893      -0.1086   -0.0065057     -0.10209       7.7632         8.77       0.8852       3539.7      -647.08        29821       3539.7      -647.08        29821            0            0            0       24.795       1.0015           25         7.34      -8049.2        11704       1268.8     0.054855      -0.2481    -0.013536            0       2888.4       0.2817       1.0267     0.070005            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0        1.333      0.17953     0.013703      0.16583    -0.030012       3.3926    -0.090154       3.4827      0.72205     -0.11848   -0.0069253     -0.11155       7.4247       8.5721      0.86615       3874.9      -701.29        31147       3874.9      -701.29        31147            0            0            0       24.776       1.0246           25       7.6708      -8436.1        12050       1384.2     0.054203     -0.24819    -0.014413            0       2955.1      0.30814       1.0232     0.072251            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.3892      0.19532     0.014565      0.18076    -0.032428       3.4837    -0.095821       3.5795      0.75512      -0.1288   -0.0073869     -0.12141       7.1123       8.3828      0.84844       4223.7      -757.75        32461       4223.7      -757.75        32461            0            0            0       24.756       1.0477           25       8.0034      -8822.5        12373       1504.8     0.053554     -0.24829    -0.015268            0       3021.8      0.33561       1.0195     0.074395            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.4448      0.21185     0.015602      0.19625    -0.034939       3.5679     -0.10265       3.6705      0.78813     -0.13961   -0.0079435     -0.13167       6.8198       8.1975      0.83194       4585.9      -816.43        33761       4585.9      -816.43        33761            0            0            0       24.735       1.0714           25       8.3419      -9208.2        12672       1631.1     0.052904     -0.24839    -0.016104            0       3090.2      0.36408       1.0157     0.076436            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0       1.4999      0.22909     0.016781      0.21231    -0.037543       3.6455      -0.1104       3.7559      0.82106     -0.15089   -0.0085844     -0.14231       6.5471       8.0181      0.81654         4961      -877.26        35047         4961      -877.26        35047            0            0            0       24.713       1.0954           25       8.6842        -9593        12948       1762.9     0.052252     -0.24849     -0.01692            0       3159.3      0.39351       1.0118      0.07837            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.5543        0.247     0.018098       0.2289    -0.040237       3.7164     -0.11906       3.8355      0.85391     -0.16263   -0.0093094     -0.15332       6.2927       7.8451      0.80211       5348.7      -940.22        36319       5348.7      -940.22        36319            0            0            0        24.69       1.1196           25       9.0296      -9976.7        13200       1900.1     0.051596      -0.2486    -0.017717            0         3229      0.42387       1.0078     0.080194            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.6081      0.26567      0.01965      0.24602    -0.043019       3.7802     -0.12927       3.9095      0.88665     -0.17488    -0.010171     -0.16471       6.0529       7.6756      0.78859       5748.7      -1005.2        37576       5748.7      -1005.2        37576            0            0            0       24.666       1.1443           25       9.3811       -10359        13427       2043.2     0.050935     -0.24871    -0.018494            0       3300.3      0.45511       1.0037     0.081906            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.6612      0.28513     0.021487      0.26364    -0.045888       3.8365     -0.14136       3.9778      0.91927     -0.18765     -0.01119     -0.17646        5.826       7.5089      0.77588       6160.6      -1072.3        38817       6160.6      -1072.3        38817            0            0            0        24.64       1.1697           25       9.7397       -10740        13626       2192.4     0.050267     -0.24882    -0.019253            0       3373.6      0.48721      0.99949     0.083502            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.7136      0.30549     0.023722      0.28176    -0.048841       3.8846     -0.15607       4.0406      0.95177     -0.20101    -0.012446     -0.18856       5.6094        7.343      0.76392         6584      -1141.3        40042         6584      -1141.3        40042            0            0            0       24.612       1.1961           25       10.108       -11120        13797       2348.5     0.049593     -0.24893    -0.019993            0       3449.8      0.52011      0.99518     0.084982            0            0            0            0            0            0            0            0            0          294         0.58            1  
         28            0            0       1.7653      0.32697     0.026614      0.30036    -0.051875       3.9228     -0.17509       4.0979      0.98411     -0.21509    -0.014087     -0.20101        5.399       7.1734      0.75264       7018.5      -1212.2        41251       7018.5      -1212.2        41251            0            0            0       24.582       1.2244           25       10.493       -11498        13933       2513.1      0.04891     -0.24905    -0.020714            0       3531.3      0.55375      0.99079     0.086342            0            0            0            0            0            0            0            0            0          294         0.58            1  
         29            0            0       1.8163      0.34969     0.030278      0.31941    -0.054989       3.9504      -0.1992       4.1496       1.0163     -0.22995    -0.016164     -0.21379       5.1941       7.0002        0.742       7463.7      -1284.9        42443       7463.7      -1284.9        42443            0            0            0       24.549       1.2547           25       10.898       -11874        14031       2686.7     0.048219     -0.24917    -0.021415            0       3618.7       0.5881      0.98631     0.087581            0            0            0            0            0            0            0            0            0          294         0.58            1  
         30            0            0       1.8666      0.37337     0.034468       0.3389    -0.058181       3.9692     -0.22677       4.1959       1.0483     -0.24544    -0.018545     -0.22689       4.9993       6.8302      0.73194       7919.2      -1359.5        43617       7919.2      -1359.5        43617            0            0            0       24.514       1.2859           25       11.311       -12248        14098       2867.6     0.047519      -0.2493    -0.022097            0       3708.7       0.6231      0.98174     0.088699            0            0            0            0            0            0            0            0            0          294         0.58            1  
