LongerDesign-lesstriangles2-front
20m/s T6/1-Quads-ThickSurf-ForceSum-FRONT_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -12            0            0     -0.61571     0.051622    0.0098564     0.041766   -0.0099975      -2.5205    -0.064845      -2.4557     -0.28533    -0.035122   -0.0048254    -0.030296      -11.927       -9.359           -1       624.61      -149.51        -9208       624.61      -149.51        -9208            0            0            0        19.93     -0.93846           20      -4.7926       2133.6      -5729.5       262.62     0.040298     -0.24791    0.0048312            0      -2706.7      0.06243      0.86677    -0.024812            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.55497     0.044075    0.0092887     0.034786    -0.008856      -2.2603     -0.06111      -2.1992     -0.25747    -0.030243   -0.0045249    -0.025718      -12.591      -9.3802           -1       520.23      -132.44      -8299.6       520.23      -132.44      -8299.6            0            0            0       19.937     -0.93634           20      -4.5408       1925.2      -5138.1       226.14     0.039257     -0.24789    0.0034228            0      -2700.5     0.052016      0.84548    -0.021787            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.49395     0.037253    0.0087748     0.028479   -0.0078266      -2.0039    -0.057729      -1.9462     -0.22925     -0.02584   -0.0042554    -0.021584      -13.259      -9.3186           -1        425.9      -117.05        -7387        425.9      -117.05        -7387            0            0            0       19.943     -0.94252           20      -4.3131       1714.2      -4555.2       193.22     0.037876     -0.24788    0.0018623            0      -2718.4     0.042597      0.81811    -0.018709            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.43266     0.031169    0.0083186     0.022851     -0.00691      -1.7515    -0.054727      -1.6968      -0.2007    -0.021915   -0.0040154      -0.0179      -13.881      -9.1305           -1       341.73      -103.34      -6470.4       341.73      -103.34      -6470.4            0            0            0       19.948     -0.96195           20      -4.1205       1500.8      -3981.4       163.87     0.036017     -0.24788    8.763e-05            0      -2774.4     0.034188      0.78229    -0.015583            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.37114     0.025831    0.0079212      0.01791   -0.0061072      -1.5032    -0.052113       -1.451     -0.17183    -0.018478   -0.0038091    -0.014669      -14.368      -8.7532           -1       267.85      -91.332      -5550.4       267.85      -91.332      -5550.4            0            0            0       19.952      -1.0034           20      -3.9813       1284.8      -3416.9       138.17      0.03345      -0.2479   -0.0020053            0        -2894       0.0268      0.73444    -0.012415            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.30942     0.021215    0.0075511     0.013663   -0.0054186      -1.2589    -0.049678      -1.2092     -0.14263    -0.015511   -0.0036171    -0.011894      -14.585      -8.1131           -1       204.34      -81.035      -4627.4       204.34      -81.035      -4627.4            0            0            0       19.953      -1.0826           20      -3.9222       1066.5      -2861.6       115.98     0.029761     -0.24796   -0.0046045            0      -3122.3     0.020447      0.66912   -0.0092086            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.24752     0.017339    0.0072218     0.010117    -0.004845      -1.0188    -0.047512     -0.97131     -0.11313    -0.013025   -0.0034466    -0.009578      -14.275      -7.1021           -1        151.3      -72.457      -3701.6        151.3      -72.457      -3701.6            0            0            0       19.951      -1.2367           20      -4.0071       845.94      -2315.9       97.391     0.024118     -0.24805   -0.0080878            0      -3566.8     0.015138      0.57827   -0.0059697            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.18546     0.014201    0.0069251    0.0072758   -0.0043869     -0.78312     -0.04556     -0.73756    -0.083335    -0.011017   -0.0032931    -0.007724       -13.06      -5.6243           -1       108.81      -65.605      -2773.6       108.81      -65.605      -2773.6            0            0            0       19.942      -1.5616           20      -4.3786       623.14      -1780.1       82.381     0.014577     -0.24824    -0.013341            0      -4503.9     0.010882      0.45144   -0.0027035            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.12329     0.011802    0.0066575    0.0051447   -0.0040445     -0.55185      -0.0438     -0.50805    -0.053254   -0.0094889   -0.0031548    -0.006334      -10.446      -3.6678           -1       76.939      -60.486      -1843.7       76.939      -60.486      -1843.7            0            0            0       19.909      -2.3946           20      -5.4683       398.21      -1254.4       70.953   -0.0047441     -0.24865    -0.023041            0      -6906.5    0.0076819      0.28212   0.00058488            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0    -0.061013      0.01015     0.006422    0.0037275   -0.0038183     -0.32516     -0.04225     -0.28291    -0.022899   -0.0084433   -0.0030333     -0.00541      -6.0114      -1.4849           -1       55.745      -57.103      -912.45       55.745      -57.103      -912.45            0            0            0       19.729       -5.915           20      -9.4447       171.22      -739.15       63.135    -0.063757     -0.24994    -0.050811            0       -17060    0.0055155     0.095367      0.00389            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0    0.0013273    0.0092477    0.0062204    0.0030274   -0.0037085     -0.10318    -0.040923     -0.06226    0.0077193   -0.0078829   -0.0029295   -0.0049534      0.14352    0.0052287       27.449       45.274      -55.461       19.849       45.274      -55.461       19.849            0            0            0       2.8413       1679.8           20       81.833      -57.721      -234.55       58.945       5.4296     -0.12909       2.4501            0   4.8447e+06   0.00064513   5.5567e-05    0.0072065            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.063707    0.0090936     0.006047    0.0030467   -0.0037152      0.11401    -0.039783       0.1538     0.038588   -0.0078059   -0.0028405   -0.0049654       7.0057       1.7682       3.9619       45.563      -55.561       952.74       45.563      -55.561       952.74            0            0            0       19.799       4.9671           20       8.1236      -288.54       259.17       58.369      0.16527     -0.24489     0.051727            0        14326    0.0045241      0.12721     0.010529            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1261    0.0096643    0.0058772     0.003787   -0.0038384      0.32648    -0.038666      0.36515     0.069695   -0.0081976   -0.0027508   -0.0054469       13.048       4.6333       2.8161       56.635      -57.403       1885.8       56.635      -57.403       1885.8            0            0            0       19.942       1.8956           20       4.3827      -521.15       742.15       61.298      0.10985     -0.24611     0.025619            0       5467.3     0.005664      0.40094     0.013852            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.18847     0.010921    0.0056719    0.0052494   -0.0040781      0.53438    -0.037315      0.57169      0.10103   -0.0090401    -0.002642   -0.0063981       17.257       7.4919       2.3034       78.504      -60.988       2818.6       78.504      -60.988       2818.6            0            0            0       19.967       1.1723           20       3.3164      -755.45       1214.7       67.597       0.0911     -0.24652      0.01622            0       3381.2    0.0078609      0.64617      0.01717            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2508     0.012929     0.005495    0.0074338   -0.0044341      0.73717    -0.036151      0.77333      0.13258    -0.010374   -0.0025545   -0.0078192       19.398       9.7147       1.9968       111.17      -66.312       3750.7       111.17      -66.312       3750.7            0            0            0       19.973       0.9041           20        2.951      -991.36       1675.7        77.57     0.081647     -0.24674     0.011065            0       2607.6     0.011136      0.80799     0.020477            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.31305     0.015717    0.0053778      0.01034   -0.0049062      0.93458     -0.03538      0.96996      0.16433     -0.01221   -0.0024997   -0.0097098       19.917       11.144       1.7873       154.63      -73.372       4681.7       154.63      -73.372       4681.7            0            0            0       19.975      0.78814           20       2.8742      -1228.8       2124.4       91.297     0.075925     -0.24688    0.0076197            0       2273.1      0.01549       0.9051     0.023768            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0       0.3752     0.019277     0.005312     0.013965    -0.005494       1.1266    -0.034947       1.1615      0.19627    -0.014543   -0.0024734    -0.012069       19.463       11.922       1.6326       208.85      -82.163       5611.1       208.85      -82.163       5611.1            0            0            0       19.974      0.73671           20       2.9412      -1467.6       2560.8       108.74     0.072064     -0.24698    0.0050329            0       2124.8     0.020921       0.9626     0.027038            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.43722     0.023666    0.0053568     0.018309   -0.0061971       1.3126    -0.035242       1.3479      0.22838    -0.017408   -0.0025111    -0.014896       18.475       12.216       1.5123       273.81      -92.678       6538.6       273.81      -92.678       6538.6            0            0            0       19.971      0.71898           20       3.0983      -1707.7       2983.8       130.16      0.06926     -0.24706    0.0029391            0       2073.6     0.027423      0.99702     0.030282            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.49908     0.028883    0.0055158     0.023368    -0.007015       1.4927    -0.036288        1.529      0.26066    -0.020799   -0.0026088     -0.01819       17.279       12.207       1.4155       349.46      -104.91       7463.7       349.46      -104.91       7463.7            0            0            0       19.967      0.71951           20       3.3122      -1949.1       3393.2       155.52     0.067109     -0.24713    0.0011552            0       2075.2     0.034993       1.0179     0.033493            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.56075     0.034926    0.0057891     0.029137   -0.0079471       1.6667    -0.038086       1.7048      0.29309    -0.024713   -0.0027657    -0.021948       16.055       12.023       1.3354       435.75      -118.85         8386       435.75      -118.85         8386            0            0            0       19.961      0.73054           20       3.5641      -2191.6       3788.7       184.79     0.065388      -0.2472  -0.00042048            0         2107     0.043621       1.0305     0.036666            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.62221     0.041783    0.0061694     0.035614   -0.0089926       1.8346    -0.040588       1.8752      0.32566    -0.029143   -0.0029752    -0.026168       14.891       11.746       1.2677        532.6      -134.48       9305.1        532.6      -134.48       9305.1            0            0            0       19.955      0.74773           20       3.8418      -2435.1       4170.3       217.92     0.063961     -0.24727   -0.0018487            0       2156.6       0.0533       1.0381     0.039797            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.68342     0.049431    0.0066391     0.042791    -0.010151       1.9965    -0.043679       2.0401      0.35835    -0.034075   -0.0032275    -0.030848       13.826        11.43       1.2096       639.95      -151.81        10221       639.95      -151.81        10221            0            0            0       19.948      0.76844           20       4.1369      -2679.5       4538.3        254.8     0.062743     -0.24733   -0.0031682            0       2216.3      0.06402       1.0423      0.04288            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.74436     0.057863    0.0071986     0.050665    -0.011421       2.1522    -0.047359       2.1996      0.39114     -0.03951   -0.0035257    -0.035984       12.864       11.099       1.1591       757.69       -170.8        11132       757.69       -170.8        11132            0            0            0        19.94      0.79136           20        4.445      -2924.8       4892.3       295.43     0.061677      -0.2474   -0.0044043            0       2282.4     0.075769       1.0443      0.04591            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0        0.805     0.067057    0.0078297     0.059227    -0.012802       2.3019    -0.051511       2.3535      0.42404    -0.045434   -0.0038609    -0.041574       12.005       10.771       1.1146       885.74      -191.45        12039       885.74      -191.45        12039            0            0            0       19.931      0.81544           20       4.7618      -3170.7       5232.7       339.74     0.060722     -0.24746   -0.0055746            0       2351.8     0.088534       1.0448     0.048881            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.86532     0.076955     0.008484     0.068471    -0.014292       2.4459    -0.055816       2.5017      0.45701    -0.051816   -0.0042034    -0.047613       11.245        10.46        1.075         1024      -213.74        12941         1024      -213.74        12941            0            0            0       19.921      0.83969           20       5.0821      -3417.3         5560       387.46     0.059851     -0.24753   -0.0066915            0       2421.8       0.1023       1.0443      0.05179            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.92528     0.087531    0.0091441     0.078387    -0.015891       2.5842    -0.060158       2.6444      0.49005    -0.058645   -0.0045468    -0.054098       10.571       10.168       1.0396       1172.3      -237.66        13838       1172.3      -237.66        13838            0            0            0       19.911      0.86377           20       5.4041      -3664.4       5874.3       438.52     0.059043      -0.2476    -0.007764            0       2491.2      0.11706        1.043     0.054631            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.98486     0.098782    0.0098138     0.088969    -0.017598       2.7168    -0.064564       2.7813      0.52315    -0.065919   -0.0048953    -0.061024         9.97       9.8943       1.0077       1330.5      -263.18        14729       1330.5      -263.18        14729            0            0            0         19.9      0.88769           20       5.7276      -3911.9       6175.6       492.91     0.058282     -0.24768   -0.0087984            0       2560.2      0.13279       1.0411       0.0574            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0        1.044       0.1107     0.010499       0.1002     -0.01941       2.8435    -0.069072       2.9126      0.55628    -0.073637   -0.0052506    -0.068386        9.431       9.6364      0.97868       1498.6      -290.28        15614       1498.6      -290.28        15614            0            0            0       19.889      0.91145           20       6.0527      -4159.6       6463.7       550.62     0.057557     -0.24775   -0.0097998            0       2628.7      0.14947       1.0388     0.060092            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0       1.1028      0.12328     0.011193      0.11209    -0.021328       2.9644     -0.07364       3.0381      0.58944     -0.08179     -0.00561     -0.07618       8.9455        9.394      0.95226       1676.2      -318.95        16492       1676.2      -318.95        16492            0            0            0       19.876      0.93497           20       6.3785      -4407.6       6738.7       611.58     0.056858     -0.24784    -0.010772            0       2696.6      0.16709       1.0361     0.062702            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       1.1611      0.13652     0.011923       0.1246    -0.023348       3.0794    -0.078443       3.1579      0.62262    -0.090389   -0.0059899    -0.084399       8.5046        9.164      0.92805       1863.4      -349.17        17364       1863.4      -349.17        17364            0            0            0       19.863      0.95843           20       6.7062      -4655.6         7000       675.89     0.056178     -0.24792    -0.011717            0       2764.2      0.18562       1.0332     0.065228            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.2189      0.15045     0.012709      0.13774     -0.02547       3.1883    -0.083609       3.2719      0.65578    -0.099441    -0.006402    -0.093039       8.1019       8.9447      0.90577       2059.9       -380.9        18228       2059.9       -380.9        18228            0            0            0       19.849      0.98193           20       7.0363      -4903.6       7247.5       743.57     0.055512     -0.24801    -0.012638            0         2832      0.20505         1.03     0.067663            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.2762        0.165     0.013519      0.15148    -0.027692       3.2912    -0.088938       3.3802      0.68893     -0.10892    -0.006826     -0.10209       7.7344       8.7374       0.8852       2265.4      -414.13        19085       2265.4      -414.13        19085            0            0            0       19.835       1.0052           20       7.3671      -5151.5       7481.5       814.43     0.054855      -0.2481    -0.013536            0       2899.2      0.22535       1.0267     0.070005            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0        1.333      0.18027     0.014443      0.16583    -0.030012       3.3877    -0.095023       3.4827      0.72205     -0.11887    -0.007319     -0.11155       7.3942       8.5369      0.86615       2479.9      -448.82        19934       2479.9      -448.82        19934            0            0            0        19.82       1.0288           20        7.702      -5399.1       7700.7       888.86     0.054203     -0.24819    -0.014413            0       2967.3       0.2465       1.0232     0.072251            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.3892       0.1962     0.015447      0.18076    -0.032428       3.4779     -0.10163       3.5795      0.75512     -0.12927   -0.0078535     -0.12141       7.0803       8.3451      0.84844       2703.2      -484.96        20775       2703.2      -484.96        20775            0            0            0       19.803       1.0525           20       8.0391      -5646.4       7905.7       966.58     0.053554     -0.24829    -0.015268            0       3035.5      0.26847       1.0195     0.074395            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.4448      0.21278     0.016529      0.19625    -0.034939       3.5618     -0.10874       3.6705      0.78813     -0.14011   -0.0084435     -0.13167       6.7901       8.1618      0.83194         2935      -522.51        21607         2935      -522.51        21607            0            0            0       19.787       1.0761           20       8.3779      -5893.2       8096.5       1047.7     0.052904     -0.24839    -0.016104            0       3103.7      0.29124       1.0157     0.076436            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0       1.4999      0.23015      0.01784      0.21231    -0.037543       3.6385     -0.11737       3.7559      0.82106     -0.15146   -0.0091559     -0.14231        6.517       7.9812      0.81654         3175      -561.45        22430         3175      -561.45        22430            0            0            0       19.769       1.1005           20       8.7237      -6139.5       8270.9       1132.6     0.052252     -0.24849     -0.01692            0       3173.9      0.31477       1.0118      0.07837            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.5543      0.24843      0.01953       0.2289    -0.040237        3.707     -0.12849       3.8355      0.85391     -0.16341    -0.010089     -0.15332       6.2564       7.7999      0.80211       3423.2      -601.74        23244       3423.2      -601.74        23244            0            0            0       19.749        1.126           20       9.0811      -6385.1       8426.6       1221.9     0.051596      -0.2486    -0.017717            0       3247.7      0.33905       1.0078     0.080194            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.6081      0.26744     0.021418      0.24602    -0.043019       3.7686     -0.14091       3.9095      0.88665     -0.17586    -0.011147     -0.16471       6.0128       7.6248      0.78859       3679.2      -643.35        24048       3679.2      -643.35        24048            0            0            0       19.729       1.1519           20       9.4425      -6629.9       8566.6         1315     0.050935     -0.24871    -0.018494            0       3322.2      0.36403       1.0037     0.081906            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.6612      0.28725     0.023609      0.26364    -0.045888       3.8225     -0.15532       3.9778      0.91927     -0.18884    -0.012377     -0.17646       5.7829       7.4534      0.77588       3942.8      -686.25        24843       3942.8      -686.25        24843            0            0            0       19.708       1.1784           20       9.8107      -6873.9       8689.2         1412     0.050267     -0.24882    -0.019253            0       3398.7      0.38968      0.99949     0.083502            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.7136      0.30805     0.026281      0.28176    -0.048841       3.8677      -0.1729       4.0406      0.95177     -0.20244    -0.013881     -0.18856       5.5628        7.282      0.76392       4213.8      -730.41        25627       4213.8      -730.41        25627            0            0            0       19.684       1.2061           20       10.191      -7116.8         8792       1513.8     0.049593     -0.24893    -0.019993            0       3478.7      0.41598      0.99518     0.084982            0            0            0            0            0            0            0            0            0          294         0.58            1  
