LongerDesign-lesstriangles2-front
10m/s T6/1-Quads-ThickSurf-ForceSum-FRONT_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
         -4            0            0     -0.12329      0.01275    0.0076051    0.0051447   -0.0040445     -0.55809    -0.050034     -0.50805    -0.053254   -0.0099653   -0.0036313    -0.006334      -9.6696      -3.3952           -1       19.235      -15.121      -460.93       19.235      -15.121      -460.93            0            0            0        9.947      -2.5869           10      -5.9043       99.551      -317.15       18.629   -0.0047441     -0.24865    -0.023041            0        -7461    0.0038381      0.28212   0.00058488            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0    -0.061013     0.010964    0.0072366    0.0037275   -0.0038183     -0.33052    -0.047609     -0.28291    -0.022899   -0.0088507   -0.0034408     -0.00541      -5.5648      -1.3745           -1       13.936      -14.276      -228.11       13.936      -14.276      -228.11            0            0            0       9.8423      -6.3898           10      -10.187       42.806      -187.83       16.545    -0.063757     -0.24994    -0.050811            0       -18429    0.0027516     0.095367      0.00389            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0    0.0013273    0.0099358    0.0069084    0.0030274   -0.0037085     -0.10771     -0.04545     -0.06226    0.0077193   -0.0082243   -0.0032709   -0.0049534      0.13358    0.0048666       27.449       11.319      -13.865       4.9623       11.319      -13.865       4.9623            0            0            0       1.3241       1804.7           10       82.391       -14.43      -61.211       15.374       5.4296     -0.12909       2.4501            0   5.2051e+06   0.00030063   5.5567e-05    0.0072065            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.063707    0.0096276     0.006581    0.0030467   -0.0037152       0.1105    -0.043296       0.1538     0.038588   -0.0080659   -0.0031004   -0.0049654       6.6171       1.6702       3.9619       11.391       -13.89       238.18       11.391       -13.89       238.18            0            0            0       9.8877       5.2588           10       8.5938      -72.135       62.796       15.078      0.16527     -0.24489     0.051727            0        15167    0.0022593      0.12721     0.010529            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1261     0.010015    0.0062284     0.003787   -0.0038384      0.32417    -0.040976      0.36515     0.069695   -0.0083628    -0.002916   -0.0054469        12.59       4.4708       2.8161       14.159      -14.351       471.45       14.159      -14.351       471.45            0            0            0       9.9686       1.9645           10       4.5413      -130.29       184.22       15.633      0.10985     -0.24611     0.025619            0         5666    0.0028314      0.40094     0.013852            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.18847     0.011206    0.0059565    0.0052494   -0.0040781       0.5325    -0.039188      0.57169      0.10103   -0.0091809   -0.0027827   -0.0063981       16.819       7.3016       2.3034       19.626      -15.247       704.64       19.626      -15.247       704.64            0            0            0       9.9824       1.2029           10       3.4026      -188.86       302.62       17.162       0.0911     -0.24652      0.01622            0       3469.3    0.0039301      0.64617      0.01717            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2508      0.01322    0.0057859    0.0074338   -0.0044341      0.73526    -0.038065      0.77333      0.13258    -0.010524    -0.002705   -0.0078192       18.972       9.5009       1.9968       27.793      -16.578       937.67       27.793      -16.578       937.67            0            0            0       9.9861      0.92445           10       3.0173      -247.84       417.84       19.674     0.081647     -0.24674     0.011065            0       2666.2    0.0055676      0.80799     0.020477            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.31305       0.0161    0.0057602      0.01034   -0.0049062      0.93206    -0.037896      0.96996      0.16433    -0.012417   -0.0027075   -0.0097098       19.444       10.879       1.7873       38.657      -18.343       1170.4       38.657      -18.343       1170.4            0            0            0       9.9868      0.80732           10       2.9441      -307.19       529.68       23.213     0.075925     -0.24688    0.0076197            0       2328.4    0.0077445       0.9051     0.023768            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0       0.3752     0.019862    0.0058971     0.013965    -0.005494       1.1227    -0.038796       1.1615      0.19627    -0.014867    -0.002798    -0.012069        18.89       11.571       1.6326       52.213      -20.541       1402.8       52.213      -20.541       1402.8            0            0            0        9.986      0.75907           10       3.0303       -366.9       638.02       27.793     0.072064     -0.24698    0.0050329            0       2189.3     0.010459       0.9626     0.027038            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.43722      0.02444    0.0061308     0.018309   -0.0061971       1.3075    -0.040334       1.3479      0.22838     -0.01783   -0.0029335    -0.014896        17.89       11.829       1.5123       68.453      -23.169       1634.7       68.453      -23.169       1634.7            0            0            0       9.9844       0.7425           10       3.1994      -426.94       743.06       33.331      0.06926     -0.24706    0.0029391            0       2141.5      0.01371      0.99702     0.030282            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.49908     0.029768    0.0064001     0.023368    -0.007015       1.4869    -0.042106        1.529      0.26066     -0.02127   -0.0030802     -0.01819       16.766       11.844       1.4155       87.365      -26.227       1865.9       87.365      -26.227       1865.9            0            0            0       9.9823      0.74154           10       3.4134      -487.28       844.98       39.762     0.067109     -0.24713    0.0011552            0       2138.7     0.017495       1.0179     0.033493            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.56075     0.035814    0.0066766     0.029137   -0.0079471       1.6609    -0.043925       1.7048      0.29309    -0.025174   -0.0032267    -0.021948       15.657       11.725       1.3354       108.94      -29.712       2096.5       108.94      -29.712       2096.5            0            0            0       9.9797       0.7491           10       3.6544       -547.9       943.85        47.06     0.065388      -0.2472  -0.00042048            0       2160.5     0.021808       1.0305     0.036666            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.62221     0.042621    0.0070076     0.035614   -0.0089926       1.8291    -0.046103       1.8752      0.32566    -0.029567   -0.0033996    -0.026168       14.598       11.515       1.2677       133.15      -33.621       2326.3       133.15      -33.621       2326.3            0            0            0       9.9766      0.76273           10       3.9187      -608.78       1039.5       55.273     0.063961     -0.24727   -0.0018487            0       2199.8     0.026648       1.0381     0.039797            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.68342     0.050218    0.0074263     0.042791    -0.010151       1.9913    -0.048857       2.0401      0.35835    -0.034468   -0.0036209    -0.030848       13.609       11.251       1.2096       159.99      -37.951       2555.1       159.99      -37.951       2555.1            0            0            0       9.9731      0.78068           10       4.2026      -669.88       1131.6       64.434     0.062743     -0.24733   -0.0031682            0       2251.6     0.032007       1.0423      0.04288            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.74436     0.058638     0.007973     0.050665    -0.011421       2.1471    -0.052454       2.1996      0.39114    -0.039894   -0.0039106    -0.035984       12.694       10.952       1.1591       189.42        -42.7         2783       189.42        -42.7         2783            0            0            0       9.9691      0.80195           10       4.5042       -731.2       1220.2       74.578     0.061677      -0.2474   -0.0044043            0       2312.9     0.037881       1.0443      0.04591            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0        0.805       0.0679     0.008673     0.059227    -0.012802       2.2964    -0.057059       2.3535      0.42404    -0.045856   -0.0042827    -0.041574       11.856       10.637       1.1146       221.43      -47.862       3009.7       221.43      -47.862       3009.7            0            0            0       9.9646       0.8257           10       4.8214      -792.69         1305       85.723     0.060722     -0.24746   -0.0055746            0       2381.4     0.044263       1.0448     0.048881            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.86532     0.077929    0.0094582     0.068471    -0.014292       2.4395    -0.062225       2.5017      0.45701    -0.052312   -0.0046988    -0.047613       11.104       10.329        1.075       255.99      -53.435       3235.2       255.99      -53.435       3235.2            0            0            0       9.9597      0.85032           10       5.1461      -854.33       1386.3        97.79     0.059851     -0.24753   -0.0066915            0       2452.4     0.051146       1.0443      0.05179            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.92528      0.08868     0.010292     0.078387    -0.015891       2.5767    -0.067712       2.6444      0.49005    -0.059236    -0.005138    -0.054098       10.434       10.037       1.0396       293.07      -59.414       3459.4       293.07      -59.414       3459.4            0            0            0       9.9544       0.8751           10       5.4746       -916.1       1464.3       110.73     0.059043      -0.2476    -0.007764            0       2523.9     0.058522        1.043     0.054631            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.98486      0.10012     0.011149     0.088969    -0.017598        2.708    -0.073351       2.7813      0.52315    -0.066611   -0.0055875    -0.061024        9.837       9.7623       1.0077       332.63      -65.794       3682.2       332.63      -65.794       3682.2            0            0            0       9.9487      0.89969           10       5.8046      -977.96       1538.9       124.52     0.058282     -0.24768   -0.0087984            0       2594.8     0.066384       1.0411       0.0574            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0        1.044      0.11224     0.012031       0.1002     -0.01941       2.8334     -0.07915       2.9126      0.55628    -0.074434   -0.0060481    -0.068386       9.3022       9.5049      0.97868       374.64      -72.571       3903.4       374.64      -72.571       3903.4            0            0            0       9.9427      0.92406           10       6.1358      -1039.9       1610.2       139.15     0.057557     -0.24775   -0.0097998            0       2665.1     0.074723       1.0388     0.060092            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0       1.1028      0.12504     0.012953      0.11209    -0.021328       2.9529    -0.085217       3.0381      0.58944    -0.082712   -0.0065325     -0.07618       8.8196       9.2618      0.95226       419.06      -79.739         4123       419.06      -79.739         4123            0            0            0       9.9363      0.94831           10       6.4688      -1101.9       1678.1       154.62     0.056858     -0.24784    -0.010772            0       2735.1     0.083529       1.0361     0.062702            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       1.1611      0.13852     0.013924       0.1246    -0.023348       3.0663    -0.091606       3.1579      0.62262    -0.091443   -0.0070437    -0.084399       8.3818       9.0316      0.92805       465.85      -87.292         4341       465.85      -87.292         4341            0            0            0       9.9296      0.97247           10       6.8036      -1163.9       1742.5       170.94     0.056178     -0.24792    -0.011717            0       2804.8     0.092792       1.0332     0.065228            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.2189      0.15271     0.014973      0.13774     -0.02547       3.1734    -0.098506       3.2719      0.65578     -0.10064   -0.0075968    -0.093039       7.9817       8.8121      0.90577       514.96      -95.225       4557.1       514.96      -95.225       4557.1            0            0            0       9.9224      0.99671           10       7.1412      -1225.9       1803.4       188.13     0.055512     -0.24801    -0.012638            0       2874.6       0.1025         1.03     0.067663            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.2762      0.16762     0.016133      0.15148    -0.027692        3.274     -0.10614       3.3802      0.68893     -0.11031   -0.0082175     -0.10209       7.6137       8.6011       0.8852       566.36      -103.53       4771.3       566.36      -103.53       4771.3            0            0            0       9.9148       1.0212           10       7.4825      -1287.9       1860.6       206.21     0.054855      -0.2481    -0.013536            0       2945.1      0.11265       1.0267     0.070005            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0        1.333      0.18324     0.017415      0.16583    -0.030012       3.3681     -0.11457       3.4827      0.72205     -0.12046   -0.0089036     -0.11155       7.2743       8.3984      0.86615       619.99      -112.21       4983.6       619.99      -112.21       4983.6            0            0            0       9.9068       1.0458           10       7.8274      -1349.8       1914.1       225.18     0.054203     -0.24819    -0.014413            0       3016.2      0.12321       1.0232     0.072251            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.3892      0.19977     0.019016      0.18076    -0.032428       3.4544      -0.1251       3.5795      0.75512      -0.1312   -0.0097828     -0.12141       6.9538        8.196      0.84844        675.8      -121.24       5193.8        675.8      -121.24       5193.8            0            0            0       9.8982       1.0716           10       8.1833      -1411.6       1963.1       245.25     0.053554     -0.24829    -0.015268            0       3090.7      0.13419       1.0195     0.074395            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.4448      0.21715     0.020897      0.19625    -0.034939       3.5331     -0.13748       3.6705      0.78813     -0.14248    -0.010817     -0.13167       6.6535       7.9976      0.83194       733.74      -130.63       5401.8       733.74      -130.63       5401.8            0            0            0       9.8889       1.0982           10       8.5473      -1473.3       2007.8       266.35     0.052904     -0.24839    -0.016104            0       3167.4      0.14555       1.0157     0.076436            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0       1.4999      0.23536     0.023051      0.21231    -0.037543       3.6042     -0.15165       3.7559      0.82106     -0.15432    -0.012018     -0.14231       6.3727       7.8045      0.81654       793.76      -140.36       5607.6       793.76      -140.36       5607.6            0            0            0       9.8791       1.1254           10       8.9181      -1534.9       2048.2       288.49     0.052252     -0.24849     -0.01692            0       3245.7       0.1573       1.0118      0.07837            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.5543      0.25463     0.025727       0.2289    -0.040237       3.6662     -0.16926       3.8355      0.85391     -0.16684    -0.013517     -0.15332       6.1041       7.6101      0.80211        855.8      -150.43         5811        855.8      -150.43         5811            0            0            0       9.8685       1.1541           10       9.3037      -1596.3       2083.5       311.89     0.051596      -0.2486    -0.017717            0       3328.7      0.16942       1.0078     0.080194            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.6081      0.27508     0.029066      0.24602    -0.043019       3.7183     -0.19122       3.9095      0.88665      -0.1801    -0.015389     -0.16471       5.8457       7.4129      0.78859        919.8      -160.84       6012.1        919.8      -160.84       6012.1            0            0            0       9.8568       1.1848           10       9.7074      -1657.5       2113.1       336.67     0.050935     -0.24871    -0.018494            0       3417.2      0.18187       1.0037     0.081906            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.6612      0.29679     0.033147      0.26364    -0.045888       3.7598     -0.21807       3.9778      0.91927     -0.19415    -0.017693     -0.17646       5.5971       7.2139      0.77588        985.7      -171.56       6210.7        985.7      -171.56       6210.7            0            0            0       9.8441       1.2175           10        10.13      -1718.5       2136.6       362.94     0.050267     -0.24882    -0.019253            0       3511.5      0.19465      0.99949     0.083502            0            0            0            0            0            0            0            0            0          294         0.58            1  
