LongerDesign-lesstriangles2-front
15m/s T6/1-Quads-ThickSurf-ForceSum-FRONT_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -18            0            0     -0.97273      0.11405     0.016836     0.097213     -0.01914      -4.1689     -0.11077      -4.0582     -0.44476    -0.075391   -0.0085349    -0.066856       -8.529      -8.4119           -1       817.78      -161.01      -8182.8       817.78      -161.01      -8182.8            0            0            0       14.898      -1.0441           15      -6.6872       1870.7      -5330.6        317.1     0.042768     -0.24822     0.011592            0      -3011.4      0.10862      0.92946    -0.041602            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -17            0            0     -0.91423      0.10213     0.015719      0.08641    -0.017349      -3.8877     -0.10341      -3.7843     -0.41916    -0.067644   -0.0079367    -0.059707      -8.9518      -8.5593           -1       726.89      -145.94      -7690.7       726.89      -145.94      -7690.7            0            0            0       14.907      -1.0261           15      -6.3741         1763        -4971       284.52     0.042645     -0.24815     0.010596            0      -2959.5      0.09661      0.92368    -0.038987            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -16            0            0      -0.8553     0.090866     0.014651     0.076216    -0.015663      -3.6093    -0.096386      -3.5129     -0.39315    -0.060346    -0.007373    -0.052973      -9.4127      -8.7051           -1       641.14      -131.76        -7195       641.14      -131.76        -7195            0            0            0       14.916      -1.0089           15      -6.0643       1653.6        -4615       253.82     0.042434     -0.24809    0.0095597            0        -2910     0.085263      0.91657    -0.036293            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -15            0            0     -0.79596      0.08009     0.013447     0.066644    -0.014084      -3.3326    -0.088466      -3.2442     -0.36676     -0.05339   -0.0067301     -0.04666      -9.9383      -8.8666           -1       560.62      -118.48      -6695.8       560.62      -118.48      -6695.8            0            0            0       14.925     -0.99058           15      -5.7458       1542.6      -4261.3       224.56     0.042119     -0.24803    0.0084759            0        -2857     0.074597      0.90781    -0.033525            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -14            0            0     -0.73623     0.070272     0.012568     0.057704    -0.012613       -3.061    -0.082683      -2.9783     -0.33999    -0.047033    -0.006261    -0.040772      -10.477      -8.9896           -1       485.42       -106.1      -6193.3       485.42       -106.1      -6193.3            0            0            0       14.932     -0.97703           15      -5.4523         1430      -3913.9       197.83     0.041679     -0.24799    0.0073359            0      -2817.9     0.064624        0.897    -0.030685            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -13            0            0     -0.67614     0.061064     0.011655     0.049408     -0.01125      -2.7921    -0.076681      -2.7154     -0.31284    -0.041091   -0.0057748    -0.035316      -11.073      -9.1048           -1       415.63      -94.637      -5687.8       415.63      -94.637      -5687.8            0            0            0       14.939     -0.96466           15      -5.1605       1315.8      -3570.1       172.83     0.041086     -0.24795    0.0061269            0      -2782.2     0.055359      0.88358     -0.02778            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -12            0            0     -0.61571     0.052626      0.01086     0.041766   -0.0099975      -2.5271    -0.071446      -2.4557     -0.28533    -0.035648   -0.0053514    -0.030296        -11.7      -9.1805           -1       351.34      -84.101      -5179.5       351.34      -84.101      -5179.5            0            0            0       14.946      -0.9567           15      -4.8853       1200.1      -3231.3       149.94     0.040298     -0.24791    0.0048312            0      -2759.3     0.046816      0.86677    -0.024812            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.55497     0.044946      0.01016     0.034786    -0.008856      -2.2661    -0.066842      -2.1992     -0.25747    -0.030699   -0.0049815    -0.025718      -12.347      -9.1984           -1       292.63      -74.498      -4668.5       292.63      -74.498      -4668.5            0            0            0       14.951     -0.95485           15      -4.6302       1082.9      -2897.5       129.12     0.039257     -0.24789    0.0034228            0      -2753.9     0.039007      0.84548    -0.021787            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.49395     0.037997    0.0095182     0.028479   -0.0078266      -2.0088    -0.062619      -1.9462     -0.22925    -0.026224     -0.00464    -0.021584          -13      -9.1363           -1       239.57      -65.839      -4155.2       239.57      -65.839      -4155.2            0            0            0       14.956     -0.96133           15      -4.3988       964.26      -2568.6        110.3     0.037876     -0.24788    0.0018623            0      -2772.6     0.031944      0.81811    -0.018709            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.43266     0.031824     0.008973     0.022851     -0.00691      -1.7558    -0.059033      -1.6968      -0.2007    -0.022255   -0.0043545      -0.0179      -13.596      -8.9427           -1       192.22      -58.128      -3639.6       192.22      -58.128      -3639.6            0            0            0        14.96     -0.98215           15      -4.2067       844.17        -2245       93.605     0.036017     -0.24788    8.763e-05            0      -2832.6     0.025638      0.78229    -0.015583            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.37114     0.026394    0.0084835      0.01791   -0.0061072      -1.5068    -0.055813       -1.451     -0.17183    -0.018766   -0.0040969    -0.014669      -14.062      -8.5667           -1       150.66      -51.375      -3122.1       150.66      -51.375      -3122.1            0            0            0       14.962      -1.0253           15      -4.0677       722.72      -1926.7        78.93      0.03345      -0.2479   -0.0020053            0        -2957     0.020098      0.73444    -0.012415            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.30942     0.021719    0.0080554     0.013663   -0.0054186      -1.2622    -0.052996      -1.2092     -0.14263    -0.015767   -0.0038731    -0.011894      -14.247      -7.9247           -1       114.94      -45.582      -2602.9       114.94      -45.582      -2602.9            0            0            0       14.963      -1.1083           15      -4.0151       599.92      -1613.9       66.317     0.029761     -0.24796   -0.0046045            0      -3196.5     0.015334      0.66912   -0.0092086            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.24752     0.017777    0.0076598     0.010117    -0.004845      -1.0217    -0.050393     -0.97131     -0.11313    -0.013245   -0.0036675    -0.009578      -13.924      -6.9272           -1       85.106      -40.757      -2082.2       85.106      -40.757      -2082.2            0            0            0       14.961      -1.2679           15      -4.1079       475.84      -1306.4       55.712     0.024118     -0.24805   -0.0080878            0      -3656.8     0.011352      0.57827   -0.0059697            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.18546      0.01458     0.007304    0.0072758   -0.0043869     -0.78561    -0.048052     -0.73756    -0.083335    -0.011207   -0.0034834    -0.007724      -12.721      -5.4782           -1       61.206      -36.903      -1560.1       61.206      -36.903      -1560.1            0            0            0       14.954      -1.6033           15      -4.4949       350.52      -1004.5       47.139     0.014577     -0.24824    -0.013341            0      -4624.1    0.0081601      0.45144   -0.0027035            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.12329     0.012132    0.0069871    0.0051447   -0.0040445     -0.55402    -0.045968     -0.50805    -0.053254   -0.0096531   -0.0033191    -0.006334      -10.162      -3.5682           -1       43.278      -34.023      -1037.1       43.278      -34.023      -1037.1            0            0            0       14.928      -2.4615           15        -5.62       223.99       -708.4       40.602   -0.0047441     -0.24865    -0.023041            0      -7099.3      0.00576      0.28212   0.00058488            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0    -0.061013      0.01043    0.0067025    0.0037275   -0.0038183     -0.32701    -0.044096     -0.28291    -0.022899   -0.0085826   -0.0031727     -0.00541      -5.8497      -1.4449           -1       31.357      -32.121      -513.25       31.357      -32.121      -513.25            0            0            0       14.786      -6.0785           15      -9.7008       96.313      -418.13       36.099    -0.063757     -0.24994    -0.050811            0       -17531    0.0041335     0.095367      0.00389            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0    0.0013273     0.009486    0.0064586    0.0030274   -0.0037085     -0.10475    -0.042491     -0.06226    0.0077193   -0.0080003   -0.0030469   -0.0049534      0.13992    0.0050974       27.449       25.467      -31.197       11.165       25.467      -31.197       11.165            0            0            0       2.0785         1723           15       82.035      -32.468      -133.94        33.65       5.4296     -0.12909       2.4501            0   4.9695e+06   0.00047193   5.5567e-05    0.0072065            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.063707    0.0092912    0.0062445    0.0030467   -0.0037152      0.11271    -0.041082       0.1538     0.038588   -0.0079018   -0.0029364   -0.0049654       6.8567       1.7306       3.9619       25.629      -31.253       535.91       25.629      -31.253       535.91            0            0            0       14.843        5.075           15       8.2977       -162.3       144.12       33.236      0.16527     -0.24489     0.051727            0        14637    0.0033916      0.12721     0.010529            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1261    0.0097875    0.0060005     0.003787   -0.0038384      0.32567    -0.039477      0.36515     0.069695   -0.0082552   -0.0028083   -0.0054469       12.883       4.5749       2.8161       31.857      -32.289       1060.8       31.857      -32.289       1060.8            0            0            0       14.955       1.9198           15       4.4383      -293.15       416.42       34.722      0.10985     -0.24611     0.025619            0         5537    0.0042476      0.40094     0.013852            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.18847     0.011003    0.0057536    0.0052494   -0.0040781      0.53384    -0.037852      0.57169      0.10103    -0.009079   -0.0026809   -0.0063981       17.129       7.4363       2.3034       44.159      -34.306       1585.4       44.159      -34.306       1585.4            0            0            0       14.975       1.1811           15       3.3411      -424.94       682.59       38.187       0.0911     -0.24652      0.01622            0       3406.5    0.0058955      0.64617      0.01717            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2508     0.013009     0.005575    0.0074338   -0.0044341      0.73665    -0.036678      0.77333      0.13258    -0.010414   -0.0025946   -0.0078192       19.279       9.6549       1.9968       62.534        -37.3       2109.8       62.534        -37.3       2109.8            0            0            0        14.98       0.9097           15       2.9693      -557.64       941.92       43.801     0.081647     -0.24674     0.011065            0       2623.7    0.0083518      0.80799     0.020477            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.31305      0.01581    0.0054702      0.01034   -0.0049062      0.93397    -0.035988      0.96996      0.16433    -0.012258   -0.0025483   -0.0097098       19.801       11.079       1.7873       86.979      -41.272       2633.4       86.979      -41.272       2633.4            0            0            0       14.981      0.79278           15       2.8911      -691.18       1194.2       51.559     0.075925     -0.24688    0.0076197            0       2286.5     0.011617       0.9051     0.023768            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0       0.3752     0.019441     0.005476     0.013965    -0.005494       1.1255    -0.036026       1.1615      0.19627    -0.014635   -0.0025658    -0.012069       19.299       11.821       1.6326       117.48      -46.216       3156.3       117.48      -46.216       3156.3            0            0            0        14.98      0.74298           15       2.9662      -825.52       1439.1       61.556     0.072064     -0.24698    0.0050329            0       2142.9      0.01569       0.9626     0.027038            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.43722     0.023907    0.0055976     0.018309   -0.0061971        1.311    -0.036826       1.3479      0.22838    -0.017542   -0.0026454    -0.014896       18.289       12.093       1.5123       154.02      -52.131         3678       154.02      -52.131         3678            0            0            0       14.978       0.7263           15       3.1298      -960.61       1676.4       73.783      0.06926     -0.24706    0.0029391            0       2094.7     0.020567      0.99702     0.030282            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.49908     0.029187    0.0058195     0.023368    -0.007015       1.4907    -0.038286        1.529      0.26066    -0.020966   -0.0027761     -0.01819       17.099        12.08       1.4155       196.57      -59.012       4198.3       196.57      -59.012       4198.3            0            0            0       14.974      0.72708           15        3.347      -1096.4       1906.1       88.185     0.067109     -0.24713    0.0011552            0         2097     0.026244       1.0179     0.033493            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.56075      0.03524    0.0061032     0.029137   -0.0079471       1.6646    -0.040153       1.7048      0.29309    -0.024881   -0.0029333    -0.021948       15.912       11.916       1.3354       245.11      -66.852       4717.1       245.11      -66.852       4717.1            0            0            0        14.97      0.73711           15        3.596      -1232.8       2128.5       104.65     0.065388      -0.2472  -0.00042048            0       2125.9     0.032715       1.0305     0.036666            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.62221     0.042071     0.006457     0.035614   -0.0089926       1.8327     -0.04248       1.8752      0.32566    -0.029292   -0.0031238    -0.026168        14.79       11.666       1.2677       299.59      -75.648       5234.1       299.59      -75.648       5234.1            0            0            0       14.966      0.75287           15       3.8682      -1369.7       2343.4        123.2     0.063961     -0.24727   -0.0018487            0       2171.4     0.039974       1.0381     0.039797            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.68342     0.049695    0.0069039     0.042791    -0.010151       1.9947     -0.04542       2.0401      0.35835     -0.03421   -0.0033621    -0.030848       13.752       11.369       1.2096       359.97      -85.391         5749       359.97      -85.391         5749            0            0            0        14.96      0.77256           15        4.159      -1507.2       2550.6       143.89     0.062743     -0.24733   -0.0031682            0       2228.2     0.048014       1.0423      0.04288            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.74436     0.058136    0.0074708     0.050665    -0.011421       2.1504     -0.04915       2.1996      0.39114    -0.039648   -0.0036637    -0.035984       12.804       11.047       1.1591        426.2      -96.074       6261.7        426.2      -96.074       6261.7            0            0            0       14.954      0.79509           15       4.4658      -1645.2       2749.6       166.76     0.061677      -0.2474   -0.0044043            0       2293.1     0.056825       1.0443      0.04591            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0        0.805     0.067368    0.0081407     0.059227    -0.012802       2.2999    -0.053557       2.3535      0.42404    -0.045592   -0.0040183    -0.041574       11.949       10.721       1.1146       498.23      -107.69       6771.8       498.23      -107.69       6771.8            0            0            0       14.948      0.81922           15       4.7837      -1783.5       2940.8       191.76     0.060722     -0.24746   -0.0055746            0       2362.8     0.066398       1.0448     0.048881            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.86532     0.077326    0.0088558     0.068471    -0.014292       2.4435    -0.058262       2.5017      0.45701    -0.052008   -0.0043954    -0.047613        11.19        10.41        1.075       575.99      -120.23       7279.2       575.99      -120.23       7279.2            0            0            0        14.94      0.84374           15       5.1065      -1922.2       3124.3       218.75     0.059851     -0.24753   -0.0066915            0       2433.5     0.076724       1.0443      0.05179            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.92528     0.087973    0.0095852     0.078387    -0.015891       2.5813    -0.063061       2.6444      0.49005    -0.058875   -0.0047773    -0.054098       10.518       10.117       1.0396       659.41      -133.68       7783.6       659.41      -133.68       7783.6            0            0            0       14.933      0.86813           15       5.4312      -2061.2       3300.6       247.63     0.059043      -0.2476    -0.007764            0       2503.8      0.08779        1.043     0.054631            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.98486     0.099294     0.010325     0.088969    -0.017598       2.7134    -0.067928       2.7813      0.52315    -0.066187   -0.0051627    -0.061024       9.9187       9.8433       1.0077       748.42      -148.04       8284.9       748.42      -148.04       8284.9            0            0            0       14.924      0.89228           15       5.7571      -2200.4       3469.5       278.39     0.058282     -0.24768   -0.0087984            0       2573.5     0.099585       1.0411       0.0574            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0        1.044      0.11128     0.011072       0.1002     -0.01941       2.8397    -0.072844       2.9126      0.55628    -0.073936   -0.0055501    -0.068386       9.3824       9.5867      0.97868       842.94      -163.28       8782.7       842.94      -163.28       8782.7            0            0            0       14.916      0.91617           15       6.0838      -2339.8         3631       310.98     0.057557     -0.24775   -0.0097998            0       2642.4       0.1121       1.0388     0.060092            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0       1.1028      0.12395     0.011864      0.11209    -0.021328         2.96    -0.078051       3.0381      0.58944    -0.082143   -0.0059628     -0.07618       8.8971       9.3432      0.95226       942.88      -179.41       9276.9       942.88      -179.41       9276.9            0            0            0       14.906      0.94005           15       6.4129      -2479.3       3784.9        345.5     0.056858     -0.24784    -0.010772            0       2711.2      0.12531       1.0361     0.062702            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       1.1611      0.13728     0.012678       0.1246    -0.023348       3.0745     -0.08341       3.1579      0.62262    -0.090786   -0.0063868    -0.084399       8.4578       9.1136      0.92805       1048.2      -196.41       9767.2       1048.2      -196.41       9767.2            0            0            0       14.896      0.96373           15        6.743      -2618.8       3931.2       381.85     0.056178     -0.24792    -0.011717            0       2779.5      0.13921       1.0332     0.065228            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.2189      0.15128     0.013541      0.13774     -0.02547       3.1828    -0.089083       3.2719      0.65578    -0.099877   -0.0068388    -0.093039       8.0573       8.8955      0.90577       1158.7      -214.26        10253       1158.7      -214.26        10253            0            0            0       14.886      0.98736           15       7.0749      -2758.3       4069.7       420.09     0.055512     -0.24801    -0.012638            0       2847.7      0.15377         1.03     0.067663            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.2762      0.16598     0.014501      0.15148    -0.027692       3.2848    -0.095398       3.3802      0.68893     -0.10944   -0.0073498     -0.10209       7.6886       8.6857       0.8852       1274.3      -232.95        10736       1274.3      -232.95        10736            0            0            0       14.875       1.0112           15       7.4104      -2897.7       4200.1       460.32     0.054855      -0.2481    -0.013536            0       2916.5        0.169       1.0267     0.070005            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0        1.333      0.18133     0.015502      0.16583    -0.030012       3.3807     -0.10199       3.4827      0.72205     -0.11943   -0.0078799     -0.11155        7.351        8.487      0.86615         1395      -252.46        11213         1395      -252.46        11213            0            0            0       14.863       1.0349           15       7.7467        -3037       4322.8       502.34     0.054203     -0.24819    -0.014413            0       2984.7      0.18485       1.0232     0.072251            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.3892      0.19743     0.016674      0.18076    -0.032428       3.4698      -0.1097       3.5795      0.75512     -0.12993   -0.0085149     -0.12141       7.0363       8.2932      0.84844       1520.5      -272.79        11686       1520.5      -272.79        11686            0            0            0       14.851       1.0591           15       8.0887      -3176.1       4436.7       546.49     0.053554     -0.24829    -0.015268            0       3054.5      0.20133       1.0195     0.074395            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.4448      0.21437     0.018113      0.19625    -0.034939       3.5514     -0.11917       3.6705      0.78813     -0.14097    -0.009299     -0.13167       6.7399       8.1014      0.83194       1650.9      -293.91        12154       1650.9      -293.91        12154            0            0            0       14.838       1.0841           15       8.4394      -3314.9         4541       592.91     0.052904     -0.24839    -0.016104            0       3126.8      0.21839       1.0157     0.076436            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0       1.4999        0.232     0.019696      0.21231    -0.037543       3.6263     -0.12958       3.7559      0.82106     -0.15247    -0.010167     -0.14231       6.4648       7.9174      0.81654         1786      -315.82        12617         1786      -315.82        12617            0            0            0       14.824       1.1093           15        8.793      -3453.5       4636.8       641.32     0.052252     -0.24849     -0.01692            0       3199.5      0.23604       1.0118      0.07837            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.5543      0.25047     0.021571       0.2289    -0.040237       3.6936     -0.14191       3.8355      0.85391     -0.16455    -0.011222     -0.15332       6.2054       7.7363      0.80211       1925.5      -338.48        13075       1925.5      -338.48        13075            0            0            0       14.809       1.1353           15       9.1545      -3591.6       4722.8       692.09     0.051596      -0.2486    -0.017717            0       3274.4      0.25423       1.0078     0.080194            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.6081      0.26983     0.023807      0.24602    -0.043019       3.7529     -0.15663       3.9095      0.88665     -0.17717    -0.012459     -0.16471       5.9596       7.5573      0.78859       2069.5      -361.89        13527       2069.5      -361.89        13527            0            0            0       14.793       1.1622           15       9.5253      -3729.3       4798.6       745.19     0.050935     -0.24871    -0.018494            0       3351.9      0.27295       1.0037     0.081906            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.6612      0.29039     0.026743      0.26364    -0.045888       3.8019     -0.17594       3.9778      0.91927     -0.19058    -0.014116     -0.17646       5.7205        7.373      0.77588       2217.8      -386.02        13974       2217.8      -386.02        13974            0            0            0       14.776       1.1913           15       9.9157      -3866.6       4861.3       801.58     0.050267     -0.24882    -0.019253            0       3435.7      0.29217      0.99949     0.083502            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.7136      0.31235     0.030589      0.28176    -0.048841       3.8394     -0.20124       4.0406      0.95177     -0.20487    -0.016306     -0.18856       5.4861       7.1815      0.76392       2370.3      -410.86        14415       2370.3      -410.86        14415            0            0            0       14.757        1.223           15        10.33      -4003.2       4909.2       861.69     0.049593     -0.24893    -0.019993            0       3527.3      0.31185      0.99518     0.084982            0            0            0            0            0            0            0            0            0          294         0.58            1  
