LongerDesign-lesstriangles2-front
5m/s T6/1-Quads-ThickSurf-ForceSum-FRONT_LEFT_(0.00,1.00)


 Ctrl        Alpha        Beta         CL           CD           CD_viscous   CD_induced   CY           Cm           Cm_viscous   Cm_pressure  Cl           Cn           Cn_viscous   Cn_pressure  CL/CD        CL^(3/2)/CD  1/sqrt(CL)   Fx_FF_(N)    Fy_FF_(N)    Fz_FF_(N)    Fx_sum_(N)   Fy_sum_(N)   Fz_sum_(N)   Extra_drag_(N)  Fuse_drag_(N)  Cf_Fuse      Vx_(m/s)     Vz_(m/s)     V_(m/s)      Gamma        L_(N.m)      M_(N.m)      N_(N.m)      CPx_(m)      CPy_(m)      CPz_(m)      BM_(N.m)     m.g.Vz_(W)   Fx.Vx_(W)    Efficiency   XCp.Cl       XNP_(m)      Phugoid_Freq._(Hz)  Phugoid_Damping  Short_Period_Freq._(Hz)  Short_Period_Damping_Ratio  Dutch_Roll_Freq._(Hz)  Dutch_Roll_Damping  Roll_Damping  Spiral_Damping  Mass_(kg)    CoG_x_(m)    CoG_z_(m)    
        -20            0            0      -1.0883      0.16706     0.046461       0.1206    -0.023031      -4.9186     -0.30566      -4.6129     -0.49475     -0.10723    -0.024856    -0.082372      -6.5146      -6.7962           -1       112.72      -21.526      -1017.2       112.72      -21.526      -1017.2            0            0            0       4.9421      -1.2924            5      -8.7269       231.22       -698.8       50.112     0.042799     -0.24836     0.013481            0      -3727.3     0.044701      0.93787    -0.046579            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -19            0            0      -1.0308      0.15066     0.042047      0.10861    -0.021034      -4.6111     -0.27663      -4.3345     -0.46996    -0.096901    -0.022489    -0.074413      -6.8416      -6.9461           -1       101.52       -19.66      -963.45       101.52       -19.66      -963.45            0            0            0       4.9474      -1.2645            5      -8.3157       219.63      -655.11       45.286     0.042816     -0.24829     0.012552            0      -3646.9     0.040302      0.93413    -0.044134            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -18            0            0     -0.97273      0.13176     0.034544     0.097213     -0.01914      -4.2854     -0.22726      -4.0582     -0.44476    -0.085074    -0.018218    -0.066856      -7.3828      -7.2814           -1       90.864       -17.89       -909.2       90.864       -17.89       -909.2            0            0            0       4.9548      -1.2062            5      -7.7138       207.86      -608.84       39.759     0.042768     -0.24822     0.011592            0      -3478.9     0.036125      0.92946    -0.041602            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -17            0            0     -0.91423      0.11597     0.029562      0.08641    -0.017349      -3.9788     -0.19449      -3.7843     -0.41916    -0.075083    -0.015376    -0.059707      -7.8832      -7.5376           -1       80.766      -16.216      -854.52       80.766      -16.216      -854.52            0            0            0       4.9603      -1.1652            5      -7.2295       195.89      -565.27        35.09     0.042645     -0.24815     0.010596            0      -3360.7     0.032146      0.92368    -0.038987            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -16            0            0      -0.8553      0.10234     0.026122     0.076216    -0.015663      -3.6847     -0.17186      -3.5129     -0.39315    -0.066409    -0.013435    -0.052973      -8.3576      -7.7293           -1       71.238       -14.64      -799.44       71.238       -14.64      -799.44            0            0            0       4.9646      -1.1363            5      -6.8231       183.74       -523.5       31.036     0.042434     -0.24809    0.0095597            0      -3277.3     0.028379      0.91657    -0.036293            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -15            0            0     -0.79596     0.090269     0.023625     0.066644    -0.014084      -3.3996     -0.15543      -3.2442     -0.36676     -0.05873     -0.01207     -0.04666      -8.8176      -7.8668           -1       62.291      -13.164      -743.97       62.291      -13.164      -743.97            0            0            0       4.9682      -1.1165            5      -6.4702        171.4      -482.99       27.447     0.042119     -0.24803    0.0084759            0      -3220.1     0.024832      0.90781    -0.033525            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -14            0            0     -0.73623     0.079179     0.021474     0.057704    -0.012613      -3.1196     -0.14128      -2.9783     -0.33999    -0.051684    -0.010912    -0.040772      -9.2984      -7.9784           -1       53.935      -11.789      -688.15       53.935      -11.789      -688.15            0            0            0       4.9713      -1.1009            5      -6.1383       158.89      -443.21       24.154     0.041679     -0.24799    0.0073359            0        -3175     0.021515        0.897    -0.030685            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -13            0            0     -0.67614     0.068954     0.019546     0.049408     -0.01125       -2.844     -0.12859      -2.7154     -0.31284    -0.045189   -0.0098729    -0.035316      -9.8057       -8.063           -1       46.181      -10.515      -631.98       46.181      -10.515      -631.98            0            0            0       4.9742      -1.0893            5       -5.823       146.21      -404.05       21.119     0.041086     -0.24795    0.0061269            0      -3141.7     0.018433      0.88358     -0.02778            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -12            0            0     -0.61571      0.05963     0.017864     0.041766   -0.0099975      -2.5732     -0.11753      -2.4557     -0.28533    -0.039272   -0.0089756    -0.030296      -10.326      -8.1022           -1       39.038      -9.3445       -575.5       39.038      -9.3445       -575.5            0            0            0       4.9767       -1.084            5      -5.5317       133.35      -365.58       18.354     0.040298     -0.24791    0.0048312            0      -3126.5     0.015589      0.86677    -0.024812            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -11            0            0     -0.55497     0.051282     0.016495     0.034786    -0.008856      -2.3077     -0.10852      -2.1992     -0.25747    -0.033981   -0.0082632    -0.025718      -10.822       -8.062           -1       32.514      -8.2776      -518.72       32.514      -8.2776      -518.72            0            0            0       4.9788      -1.0894            5      -5.2794       120.32      -327.86       15.881     0.039257     -0.24789    0.0034228            0      -3142.1      0.01299      0.84548    -0.021787            0            0            0            0            0            0            0            0            0          294         0.58            1  
        -10            0            0     -0.49395      0.04363     0.015151     0.028479   -0.0078266      -2.0459    -0.099677      -1.9462     -0.22925    -0.029142   -0.0075578    -0.021584      -11.321      -7.9568           -1       26.619      -7.3154      -461.68       26.619      -7.3154      -461.68            0            0            0       4.9806      -1.1038            5      -5.0478       107.14      -290.66       13.619     0.037876     -0.24788    0.0018623            0      -3183.6     0.010638      0.81811    -0.018709            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -9            0            0     -0.43266     0.036777     0.013926     0.022851     -0.00691      -1.7884    -0.091617      -1.6968      -0.2007    -0.024814   -0.0069136      -0.0179      -11.765      -7.7384           -1       21.358      -6.4587       -404.4       21.358      -6.4587       -404.4            0            0            0        4.982       -1.135            5      -4.8585       93.797      -254.08       11.597     0.036017     -0.24788    8.763e-05            0      -3273.5    0.0085382      0.78229    -0.015583            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -8            0            0     -0.37114     0.030762     0.012852      0.01791   -0.0061072      -1.5356    -0.084552       -1.451     -0.17183    -0.021021   -0.0063518    -0.014669      -12.065      -7.3502           -1        16.74      -5.7083       -346.9        16.74      -5.7083       -346.9            0            0            0       4.9829      -1.1949            5      -4.7381       80.302      -218.16       9.8238      0.03345      -0.2479   -0.0020053            0      -3446.4    0.0066933      0.73444    -0.012415            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -7            0            0     -0.30942     0.025531     0.011867     0.013663   -0.0054186      -1.2873    -0.078074      -1.2092     -0.14263    -0.017732   -0.0058378    -0.011894      -12.119      -6.7415           -1       12.771      -5.0647      -289.21       12.771      -5.0647      -289.21            0            0            0       4.9831      -1.3028            5      -4.7169       66.658      -182.88       8.2867     0.029761     -0.24796   -0.0046045            0      -3757.6    0.0051065      0.66912   -0.0092086            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -6            0            0     -0.24752     0.021099     0.010982     0.010117    -0.004845      -1.0436    -0.072252     -0.97131     -0.11313    -0.014953   -0.0053746    -0.009578      -11.731      -5.8363           -1       9.4562      -4.5286      -231.35       9.4562      -4.5286      -231.35            0            0            0       4.9819      -1.5049            5      -4.8723       52.871      -148.26        6.988     0.024118     -0.24805   -0.0080878            0      -4340.3    0.0037801      0.57827   -0.0059697            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -5            0            0     -0.18546     0.017459     0.010183    0.0072758   -0.0043869     -0.80455    -0.066992     -0.73756    -0.083335    -0.012681   -0.0049569    -0.007724      -10.623      -4.5749           -1       6.8006      -4.1003      -173.35       6.8006      -4.1003      -173.35            0            0            0        4.978      -1.9199            5      -5.3777       38.946       -114.3       5.9263     0.014577     -0.24824    -0.013341            0      -5537.1    0.0027164      0.45144   -0.0027035            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -4            0            0     -0.12329      0.01462    0.0094756    0.0051447   -0.0040445     -0.57039     -0.06234     -0.50805    -0.053254    -0.010921   -0.0045874    -0.006334      -8.4325      -2.9608           -1       4.8087      -3.7804      -115.23       4.8087      -3.7804      -115.23            0            0            0       4.9652      -2.9664            5      -6.7631       24.888      -81.037        5.104   -0.0047441     -0.24865    -0.023041            0      -8555.6    0.0019158      0.28212   0.00058488            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -3            0            0    -0.061013     0.012571    0.0088434    0.0037275   -0.0038183     -0.34109     -0.05818     -0.28291    -0.022899   -0.0096668   -0.0042569     -0.00541      -4.8535      -1.1989           -1       3.4841       -3.569      -57.028       3.4841       -3.569      -57.028            0            0            0       4.8971      -7.3262            5      -11.642       10.701       -48.46       4.5177    -0.063757     -0.24994    -0.050811            0       -21130    0.0013691     0.095367      0.00389            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -2            0            0    0.0013273     0.011254    0.0082267    0.0030274   -0.0037085     -0.11638    -0.054123     -0.06226    0.0077193   -0.0088879   -0.0039345   -0.0049534      0.11794    0.0042966       27.449       2.8296      -3.4663       1.2406       2.8296      -3.4663       1.2406            0            0            0      0.58562       2044.2            5       83.274      -3.6076      -16.535       4.1537       5.4296     -0.12909       2.4501            0   5.8958e+06   0.00013297   5.5567e-05    0.0072065            0            0            0            0            0            0            0            0            0          294         0.58            1  
         -1            0            0     0.063707     0.010643    0.0075964    0.0030467   -0.0037152      0.10382    -0.049976       0.1538     0.038588   -0.0085753   -0.0036098   -0.0049654       5.9857       1.5108       3.9619       2.8477      -3.4726       59.546       2.8477      -3.4726       59.546            0            0            0       4.9317       5.8135            5       9.4845      -18.034        14.75       4.0076      0.16527     -0.24489     0.051727            0        16767    0.0011269      0.12721     0.010529            0            0            0            0            0            0            0            0            0          294         0.58            1  
          0            0            0       0.1261     0.010902     0.007115     0.003787   -0.0038384      0.31834     -0.04681      0.36515     0.069695    -0.008819   -0.0033721   -0.0054469       11.566       4.1072       2.8161       3.5397      -3.5877       117.86       3.5397      -3.5877       117.86            0            0            0       4.9814       2.1384            5       4.9414      -32.572       45.227       4.1215      0.10985     -0.24611     0.025619            0       6167.5    0.0014149      0.40094     0.013852            0            0            0            0            0            0            0            0            0          294         0.58            1  
          1            0            0      0.18847     0.012123    0.0068738    0.0052494   -0.0040781      0.52647    -0.045222      0.57169      0.10103   -0.0096636   -0.0032655   -0.0063981       15.546       6.7492       2.3034       4.9065      -3.8117       176.16       4.9065      -3.8117       176.16            0            0            0       4.9897       1.3014            5       3.6804      -47.216       74.797       4.5162       0.0911     -0.24652      0.01622            0       3753.3    0.0019645      0.64617      0.01717            0            0            0            0            0            0            0            0            0          294         0.58            1  
          2            0            0       0.2508     0.014333    0.0068991    0.0074338   -0.0044341      0.72794    -0.045389      0.77333      0.13258    -0.011122   -0.0033027   -0.0078192       17.498        8.763       1.9968       6.9483      -4.1445       234.42       6.9483      -4.1445       234.42            0            0            0       4.9919       1.0023            5       3.2708       -61.96       103.42       5.1978     0.081647     -0.24674     0.011065            0       2890.7    0.0027831      0.80799     0.020477            0            0            0            0            0            0            0            0            0          294         0.58            1  
          3            0            0      0.31305     0.017413    0.0070738      0.01034   -0.0049062      0.92342    -0.046538      0.96996      0.16433    -0.013119   -0.0034089   -0.0097098       17.978       10.059       1.7873       9.6643      -4.5857        292.6       9.6643      -4.5857        292.6            0            0            0       4.9923      0.87319            5       3.1838      -76.798       131.19        6.131     0.075925     -0.24688    0.0076197            0       2518.4    0.0038714       0.9051     0.023768            0            0            0            0            0            0            0            0            0          294         0.58            1  
          4            0            0       0.3752     0.021271    0.0073061     0.013965    -0.005494       1.1134    -0.048066       1.1615      0.19627    -0.015603   -0.0035335    -0.012069       17.639       10.804       1.6326       13.053      -5.1352        350.7       13.053      -5.1352        350.7            0            0            0        4.992      0.81292            5       3.2448      -91.725       158.19       7.2919     0.072064     -0.24698    0.0050329            0       2344.6    0.0052286       0.9626     0.027038            0            0            0            0            0            0            0            0            0          294         0.58            1  
          5            0            0      0.43722     0.025856     0.007547     0.018309   -0.0061971       1.2982    -0.049651       1.3479      0.22838    -0.018552   -0.0036552    -0.014896        16.91       11.181       1.5123       17.113      -5.7924       408.66       17.113      -5.7924       408.66            0            0            0       4.9913      0.78552            5       3.3844      -106.73       184.44         8.67      0.06926     -0.24706    0.0029391            0       2265.6    0.0068539      0.99702     0.030282            0            0            0            0            0            0            0            0            0          294         0.58            1  
          6            0            0      0.49908     0.031188      0.00782     0.023368    -0.007015       1.4775    -0.051447        1.529      0.26066    -0.021984   -0.0037945     -0.01819       16.002       11.305       1.4155       21.841      -6.5568       466.48       21.841      -6.5568       466.48            0            0            0       4.9903      0.77691            5       3.5758      -121.82       209.92       10.274     0.067109     -0.24713    0.0011552            0       2240.7    0.0087458       1.0179     0.033493            0            0            0            0            0            0            0            0            0          294         0.58            1  
          7            0            0      0.56075     0.037266    0.0081288     0.029137   -0.0079471       1.6513    -0.053479       1.7048      0.29309    -0.025901   -0.0039531    -0.021948       15.047       11.268       1.3354       27.234       -7.428       524.13       27.234       -7.428       524.13            0            0            0        4.989      0.77948            5       3.8021      -136.98       234.61       12.105     0.065388      -0.2472  -0.00042048            0       2248.1     0.010902       1.0305     0.036666            0            0            0            0            0            0            0            0            0          294         0.58            1  
          8            0            0      0.62221     0.044091    0.0084772     0.035614   -0.0089926       1.8194    -0.055771       1.8752      0.32566    -0.030301   -0.0041329    -0.026168       14.112       11.131       1.2677       33.288      -8.4053       581.57       33.288      -8.4053       581.57            0            0            0       4.9875      0.78903            5       4.0533      -152.19       258.49       14.161     0.063961     -0.24727   -0.0018487            0       2275.7     0.013322       1.0381     0.039797            0            0            0            0            0            0            0            0            0          294         0.58            1  
          9            0            0      0.68342     0.051667    0.0088755     0.042791    -0.010151       1.9817    -0.058391       2.0401      0.35835    -0.035187   -0.0043398    -0.030848       13.227       10.935       1.2096       39.997      -9.4879       638.78       39.997      -9.4879       638.78            0            0            0       4.9858      0.80321            5       4.3234      -167.47       281.55       16.445     0.062743     -0.24733   -0.0031682            0       2316.6     0.016001       1.0423      0.04288            0            0            0            0            0            0            0            0            0          294         0.58            1  
         10            0            0      0.74436     0.060022    0.0093569     0.050665    -0.011421        2.138    -0.061559       2.1996      0.39114    -0.040575   -0.0045916    -0.035984       12.401         10.7       1.1591       47.356      -10.675       695.74       47.356      -10.675       695.74            0            0            0       4.9838      0.82088            5       4.6101       -182.8       303.75       18.963     0.061677      -0.2474   -0.0044043            0       2367.5     0.018938       1.0443      0.04591            0            0            0            0            0            0            0            0            0          294         0.58            1  
         11            0            0        0.805     0.069227         0.01     0.059227    -0.012802       2.2877    -0.065791       2.3535      0.42404    -0.046507   -0.0049334    -0.041574       11.628       10.433       1.1146       55.359      -11.966       752.42       55.359      -11.966       752.42            0            0            0       4.9816      0.84184            5       4.9151      -198.17       325.01       21.735     0.060722     -0.24746   -0.0055746            0         2428     0.022128       1.0448     0.048881            0            0            0            0            0            0            0            0            0          294         0.58            1  
         12            0            0      0.86532     0.079316     0.010846     0.068471    -0.014292       2.4304    -0.071354       2.5017      0.45701    -0.052999   -0.0053864    -0.047613        10.91       10.148        1.075       63.999      -13.359        808.8       63.999      -13.359        808.8            0            0            0       4.9791      0.86546            5       5.2372      -213.58       345.29       24.769     0.059851     -0.24753   -0.0066915            0       2496.1     0.025569       1.0443      0.05179            0            0            0            0            0            0            0            0            0          294         0.58            1  
         13            0            0      0.92528     0.090248     0.011861     0.078387    -0.015891       2.5663    -0.078033       2.6444      0.49005    -0.060029   -0.0059307    -0.054098       10.253       9.8621       1.0396       73.268      -14.853       864.85       73.268      -14.853       864.85            0            0            0       4.9764      0.89058            5       5.5708      -229.02        364.6       28.054     0.059043      -0.2476    -0.007764            0       2568.6     0.029256        1.043     0.054631            0            0            0            0            0            0            0            0            0          294         0.58            1  
         14            0            0      0.98486      0.10195      0.01298     0.088969    -0.017598       2.6959    -0.085393       2.7813      0.52315    -0.067552   -0.0065279    -0.061024       9.6604        9.587       1.0077       83.158      -16.449       920.54       83.158      -16.449       920.54            0            0            0       4.9734      0.91614            5       5.9099      -244.49       383.02        31.57     0.058282     -0.24768   -0.0087984            0       2642.3     0.033186       1.0411       0.0574            0            0            0            0            0            0            0            0            0          294         0.58            1  
         15            0            0        1.044      0.11438     0.014179       0.1002     -0.01941       2.8193    -0.093281       2.9126      0.55628    -0.075552   -0.0071654    -0.068386       9.1276       9.3264      0.97868        93.66      -18.143       975.85        93.66      -18.143       975.85            0            0            0       4.9703      0.94174            5       6.2523      -259.98       400.54       35.309     0.057557     -0.24775   -0.0097998            0       2716.1     0.037353       1.0388     0.060092            0            0            0            0            0            0            0            0            0          294         0.58            1  
         16            0            0       1.1028      0.12757     0.015483      0.11209    -0.021328       2.9362     -0.10186       3.0381      0.58944    -0.084041   -0.0078614     -0.07618       8.6447       9.0781      0.95226       104.76      -19.935       1030.8       104.76      -19.935       1030.8            0            0            0       4.9669       0.9675            5       6.5985      -275.47       417.16       39.276     0.056858     -0.24784    -0.010772            0       2790.4     0.041754       1.0361     0.062702            0            0            0            0            0            0            0            0            0          294         0.58            1  
         17            0            0       1.1611      0.14141     0.016812       0.1246    -0.023348       3.0473     -0.11061       3.1579      0.62262    -0.092968   -0.0085684    -0.084399       8.2106       8.8472      0.92805       116.46      -21.823       1085.2       116.46      -21.823       1085.2            0            0            0       4.9633      0.99275            5       6.9441      -290.98       432.93       43.448     0.056178     -0.24792    -0.011717            0       2863.2     0.046382       1.0332     0.065228            0            0            0            0            0            0            0            0            0          294         0.58            1  
         18            0            0       1.2189      0.15609     0.018353      0.13774     -0.02547       3.1512     -0.12075       3.2719      0.65578     -0.10243   -0.0093955    -0.093039       7.8089       8.6212      0.90577       128.74      -23.806       1139.3       128.74      -23.806       1139.3            0            0            0       4.9595       1.0188            5       7.2976      -306.48       447.69       47.872     0.055512     -0.24801    -0.012638            0       2938.3     0.051233         1.03     0.067663            0            0            0            0            0            0            0            0            0          294         0.58            1  
         19            0            0       1.2762      0.17164     0.020156      0.15148    -0.027692       3.2476     -0.13261       3.3802      0.68893     -0.11246    -0.010373     -0.10209       7.4353       8.3995       0.8852       141.59      -25.883       1192.8       141.59      -25.883       1192.8            0            0            0       4.9554       1.0457            5         7.66      -321.97       461.39        52.56     0.054855      -0.2481    -0.013536            0       3015.8     0.056299       1.0267     0.070005            0            0            0            0            0            0            0            0            0          294         0.58            1  
         20            0            0        1.333      0.18799     0.022162      0.16583    -0.030012       3.3369      -0.1458       3.4827      0.72205     -0.12302    -0.011466     -0.11155       7.0906       8.1864      0.86615          155      -28.052       1245.9          155      -28.052       1245.9            0            0            0        4.951       1.0729            5       8.0276      -337.45       474.08       57.492     0.054203     -0.24819    -0.014413            0       3094.4     0.061576       1.0232     0.072251            0            0            0            0            0            0            0            0            0          294         0.58            1  
         21            0            0       1.3892      0.20535      0.02459      0.18076    -0.032428       3.4177     -0.16178       3.5795      0.75512     -0.13421    -0.012794     -0.12141       6.7651       7.9735      0.84844       168.95       -30.31       1298.4       168.95       -30.31       1298.4            0            0            0       4.9463       1.1015            5       8.4085       -352.9       485.56        62.72     0.053554     -0.24829    -0.015268            0         3177     0.067055       1.0195     0.074395            0            0            0            0            0            0            0            0            0          294         0.58            1  
         22            0            0       1.4448      0.22349     0.027242      0.19625    -0.034939       3.4913     -0.17922       3.6705      0.78813     -0.14591    -0.014244     -0.13167       6.4647       7.7705      0.83194       183.44      -32.657       1350.5       183.44      -32.657       1350.5            0            0            0       4.9412       1.1303            5       8.7932      -368.33       496.02        68.19     0.052904     -0.24839    -0.016104            0       3259.9      0.07273       1.0157     0.076436            0            0            0            0            0            0            0            0            0          294         0.58            1  
         23            0            0       1.4999      0.24259     0.030288      0.21231    -0.037543       3.5566     -0.19926       3.7559      0.82106     -0.15822    -0.015916     -0.14231       6.1826       7.5717      0.81654       198.44      -35.091       1401.9       198.44      -35.091       1401.9            0            0            0       4.9359         1.16            5       9.1877      -383.72       505.29       73.944     0.052252     -0.24849     -0.01692            0       3345.5     0.078593       1.0118      0.07837            0            0            0            0            0            0            0            0            0          294         0.58            1  
         24            0            0       1.5543      0.26266     0.033764       0.2289    -0.040237       3.6134     -0.22213       3.8355      0.85391     -0.17115    -0.017828     -0.15332       5.9174       7.3772      0.80211       213.95      -37.609       1452.8       213.95      -37.609       1452.8            0            0            0       4.9301       1.1906            5        9.592      -399.07       513.36       79.986     0.051596      -0.2486    -0.017717            0       3433.8     0.084637       1.0078     0.080194            0            0            0            0            0            0            0            0            0          294         0.58            1  
         25            0            0       1.6081      0.28375     0.037733      0.24602    -0.043019       3.6612     -0.24824       3.9095      0.88665     -0.18472    -0.020005     -0.16471       5.6671       7.1864      0.78859       229.95      -40.209         1503       229.95      -40.209         1503            0            0            0       4.9239       1.2222            5       10.007      -414.37       520.16       86.326     0.050935     -0.24871    -0.018494            0       3524.9     0.090853       1.0037     0.081906            0            0            0            0            0            0            0            0            0          294         0.58            1  
         26            0            0       1.6612      0.30589     0.042247      0.26364    -0.045888       3.6999     -0.27794       3.9778      0.91927     -0.19894    -0.022484     -0.17646       5.4306       6.9992      0.77588       246.43      -42.891       1552.7       246.43      -42.891       1552.7            0            0            0       4.9173       1.2549            5       10.434      -429.62       525.65       92.975     0.050267     -0.24882    -0.019253            0       3619.2     0.097232      0.99949     0.083502            0            0            0            0            0            0            0            0            0          294         0.58            1  
         27            0            0       1.7136      0.32895     0.047184      0.28176    -0.048841       3.7302     -0.31042       4.0406      0.95177     -0.21378    -0.025221     -0.18856       5.2093       6.8192      0.76392       263.36      -45.651       1601.7       263.36      -45.651       1601.7            0            0            0       4.9103        1.288            5       10.867       -444.8       529.96        99.91     0.049593     -0.24893    -0.019993            0       3714.7      0.10377      0.99518     0.084982            0            0            0            0            0            0            0            0            0          294         0.58            1  
